year,ward,dept,program,category,location,desc,blocks,unit_count,est_cost
2012,16,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,"Flower baskets- 63rd St., Halsted to Morgan",,,,"$47,200.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S ARTESIAN AVE FROM W 58 ST (5800 S) TO W 59 ST (5900 S),,,0.00,"$43,790.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 58TH ST FROM S ROCKWELL ST (2600 W) TO S MAPLEWOOD AV (2532 W),,,0.00,"$1,506.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 58TH ST FROM S JUSTINE ST (1532 W) TO S LAFLIN ST (1500 W),,,0.00,"$1,778.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S WHIPPLE ST FROM W 60 ST (6000 S) TO W 61 ST (6100 S),,,0.00,"$3,633.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S MAY ST FROM W GARFIELD BV (5500 S) TO W 56 ST (5600 S),,,0.00,"$6,649.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S CAMPBELL AVE FROM W 56 ST (5600 S) TO W 57 ST (5700 S),,,0.00,"$3,078.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S FRANCISCO AVE FROM W 56 ST (5600 S) TO W 57 ST (5700 S),,,0.00,"$2,015.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S ALBANY AVE FROM W 60TH ST (6000 S) TO W 61ST ST (6100 S),,,0.00,"$3,648.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S ROCKWELL ST FROM W 58 ST (5800 S) TO W 59 ST (5900 S),,,0.00,"$4,960.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S CAMPBELL AVE FROM W 59 ST (5900 S) TO W 60 ST (6000 S),,,0.00,"$80,241.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 50TH ST FROM S BISHOP ST (1432 W) TO S ASHLAND AV (1600 W),,,0.00,"$38,790.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 60TH PL FROM S HOMAN AV (3400 W) TO S ST LOUIS AV (3500 W),,,0.00,"$18,270.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S HOYNE AVE FROM W 49 PL (4932 S) TO W 50 ST (5000 S),,,0.00,"$2,792.00"
2012,16,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 53RD PL FROM S HOYNE AVE (2100 W) TO S HAMILTON AVE (2130 W),,,0.00,"$12,322.00"
2012,16,CDOT: COMM,Street Cul-de-Sac Menu,Streets/CDOT,ON S MAY ST FROM 5158 S TO W 52 ST (5200 S),,,0.00,"$39,419.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S THROOP ST FROM W 50 ST (5000 S) TO W 51 ST (5100 S),,,1.00,"$61,576.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S SEELEY AVE FROM W 50 ST (5000 S) TO W 51 ST (5100 S),,,1.00,"$41,855.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S ABERDEEN ST FROM W 59 ST (5900 S) TO W 61 ST (6100 S),,,1.00,"$107,214.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S MAPLEWOOD AVE FROM W 57 ST (5700 S) TO W 58 ST (5800 S),,,1.00,"$65,821.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S MAPLEWOOD AVE FROM W 58 ST (5800 S) TO W 59 ST (5900 S),,,1.00,"$43,535.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S GREEN ST FROM W 65 ST (6500 S) TO W 66 ST (6600 S),,,1.00,"$53,824.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 49TH PL FROM S LOOMIS BV (1400 W) TO S LAFLIN ST (1500 W),,,1.00,"$42,644.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S FAIRFIELD AVE FROM W 55 ST (5500 S) TO W 56 ST (5600 S),,,1.00,"$68,295.00"
2012,16,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S SEELEY AVE FROM W 52 PL (5244 S) TO W 53 ST (5300 S),,,1.00,"$9,373.00"
2012,16,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 50TH ST FROM S HOYNE AV (2100 W) TO S LEAVITT ST (2156 W),,,1.00,"$3,700.00"
2012,16,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON S ADA ST FROM W 56 ST (5600 S) TO W 57 ST (5700 S),,,1.00,"$1,850.00"
2012,16,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N LAWNDALE AVE FROM W POTOMAC AVE (1300 N) TO W LE MOYNE ST (1500 N),,,1.00,"$7,400.00"
2012,16,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 52ND PL FROM S HOYNE AV (2100 W) TO Dead End (2125 W),,,1.00,"$3,700.00"
2012,16,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON S MAY ST FROM W 63 ST (6300 S) TO W 64 ST (6400 S),,,1.00,"$3,700.00"
2012,16,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W MCLEAN AVE FROM N ST LOUIS AVE (3500 W) TO N DRAKE AVE (3540 W),,,1.00,"$1,850.00"
2012,16,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON SEELEY FROM W 53 PL (5332 S) TO W GARFIELD BV (5500 S),,,,"$106,000.00"
2012,16,CDOT: DEO,Street Light Upgrade Menu,Lighting,6932 S JUSTINE ST,,,1.00,$192.00
2012,16,CDOT: DEO,Street Light Upgrade Menu,Lighting,6034 S THROOP ST,,,,$350.00
2012,16,CDOT: DEO,Street Light Upgrade Menu,Lighting,6058 S THROOP ST,,,,$350.00
2012,16,OBM: ADMIN,Chicago Park District,Parks,"Micek Playground-5311 S.Hamilton $1,319,345.00 $655.00",,,,"$150,000.00"
2012,17,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S OAKLEY AVE FROM W 70 ST (7000 S) TO W 71 ST (7100 S),,,0.00,"$27,324.00"
2012,17,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S YALE AVE FROM W 80 ST (8000 S) TO W 81 ST (8100 S),,,0.00,"$110,271.00"
2012,17,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S SANGAMON ST FROM W 79 ST (7900 S) TO W 80 ST (8000 S),,,0.00,"$20,452.00"
2012,17,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S HOYNE AVE FROM W 71 ST (7100 S) TO W 72 ST (7200 S),,,0.00,"$68,736.00"
2012,17,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S OAKLEY AVE FROM W MARQUETTE RD (6700 S) TO W 68 ST (6800 S),,,0.00,"$32,526.00"
2012,17,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S EGGLESTON AVE FROM W WINNECONA SOUTH PW (7826 S) TO W 79 ST (7900 S),,,0.00,"$35,003.00"
2012,17,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 80TH ST FROM S NORMAL AV (500 W) TO S HALSTED ST (800 W),,,3.00,"$266,375.00"
2012,17,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S CLAREMONT AVE FROM W MARQUETTE RD (6700 S) TO W 69 ST (6900 S),,,2.00,"$107,290.00"
2012,17,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S BELL AVE FROM W MARQUETTE RD (6700 S) TO W 70 ST (7000 S),,,3.00,"$121,523.00"
2012,17,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON S CARPENTER ST FROM W 72 ST (7200 S) TO W 73 ST (7300 S),,,1.00,"$3,700.00"
2012,17,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON S PEORIA ST FROM W 69 ST (6900 S) TO W 70 ST (7000 S),,,1.00,"$3,700.00"
2012,17,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON S SANGAMON ST FROM W 69 ST (6900 S) TO W 70 ST (7000 S),,,1.00,"$3,700.00"
2012,17,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON S MAY ST FROM W 72 ST (7200 S) TO W 73 ST (7300 S),,,1.00,"$3,700.00"
2012,17,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON S WOOD ST FROM W 76 ST (7600 S) TO W 77 ST (7700 S),,,1.00,"$3,700.00"
2012,17,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON EMERALD FROM W 73 ST (7300 S) TO W 76 ST (7600 S),,,,"$128,000.00"
2012,17,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON WOOD FROM W 69 ST (6900 S) TO W 71 ST (7100 S),,,,"$128,000.00"
2012,17,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON 74 FROM S RACINE AV (1200 W) TO S ADA ST (1316 W),,,,"$128,000.00"
2012,17,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,"ON EGGLESTON FROM W 77 ST (7700 S) TO W 79 ST (7900 S) $1,320,000.00 $0.00",,,,"$128,000.00"
2012,18,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,W 86TH ST & W 87TH ST & S KOMENSKY AVE & S KARLOV AVE,,,0.00,"$19,373.00"
2012,18,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,S CLAREMONT AVE & S OAKLEY AVE & W 81ST ST & W 81ST PL,,,0.00,$700.00
2012,18,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,S MAPLEWOOD AVE & S TALMAN AVE & W 82ND PL & W 82ND ST,,,0.00,$700.00
2012,18,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,W 87TH ST & S KARLOV AVE & W 86TH ST & S KEDVALE AVE,,,1.00,$546.00
2012,18,CDOT: COMM,Alley Speed Hump Removal Menu,Streets/CDOT,W 75TH ST & W 76TH ST & S CENTRAL PARK AVE & S ST LOUIS AVE,,,0.00,$700.00
2012,18,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S HOYNE AVE FROM W 78 ST (7800 S) TO W 77 ST (7700 S),,,0.00,"$12,877.00"
2012,18,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W 82ND PL FROM S SPRINGFIELD AV (3900 W) TO S PULASKI RD (4000 W),,,0.00,"$89,182.00"
2012,18,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W 85TH ST FROM S DAMEN AV (2000 W) TO Dead End (2109 W),,,0.00,"$7,147.00"
2012,18,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W 79TH PL FROM S MAPLEWOOD AV (2532 W) TO S TALMAN AV (2632 W),,,0.00,"$5,596.00"
2012,18,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S BELL AVE FROM W 71 ST (7100 S) TO W 72 ST (7200 S),,,0.00,"$9,518.00"
2012,18,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S WINCHESTER AVE FROM Dead End (7552 S) TO W 76 ST (7600 S),,,0.00,"$47,292.00"
2012,18,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,W 77TH ST & S WESTERN AVE,pavement markings,,,$480.00
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,8600 S KOMENSKY AVE,,,0.00,"$3,485.00"
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S CHRISTIANA AVE FROM W 79 ST (7900 S) TO W COLUMBUS AV (7996 S),,,0.00,"$55,413.00"
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 81ST ST FROM Dead End (3652 W) TO S LAWNDALE AV (3700 W),,,0.00,"$53,535.00"
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S TALMAN AVE FROM W 81 PL (8132 S) TO W 82 ST (8200 S),,,0.00,"$33,546.00"
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,8001 Francisco,,,0.00,"$1,576.00"
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 84TH PL FROM Dead End (3652 W) TO S ST LOUIS AV (3500 W),,,0.00,"$74,699.00"
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 80TH PL FROM S ST LOUIS AV (3500 W) TO S CENTRAL PARK AV (3600 W),,,0.00,"$68,529.00"
2012,18,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 84TH ST FROM Dead End (3633 W) TO S ST LOUIS AV (3500 W),,,0.00,"$60,560.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 82ND ST FROM S ARTESIAN AV (2432 W) TO S CAMPBELL AV (2500 W),,,0.50,"$26,366.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 84TH PL FROM S CALIFORNIA AV (2800 W) TO S FRANCISCO AV (2910 W),,,1.00,"$68,266.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 85TH PL FROM S CHRISTIANA AV (3337 W) TO Dead End (3545 W),,,1.50,"$56,769.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 83RD PL FROM S LAWNDALE AV (3700 W) TO S HAMLIN AV (3800 W),,,1.00,"$35,846.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S ROCKWELL ST FROM W 86 PL (8642 S) TO W 87 ST (8700 S),,,0.25,"$29,079.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S RICHMOND ST FROM W 81 ST (8100 S) TO W 82 ST (8200 S),,,1.00,"$37,571.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S ARTESIAN AVE FROM W 81 ST (8100 S) TO W 82 ST (8200 S),,,1.00,"$39,135.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S MAPLEWOOD AVE FROM W 81 ST (8100 S) TO W 82 ST (8200 S),,,1.00,"$40,645.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 83RD PL FROM S WASHTENAW AV (2700 W) TO S CALIFORNIA AV (2800 W),,,1.00,"$4,680.00"
2012,18,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S CAMPBELL AVE FROM W 80 ST (8000 S) TO W 81 ST (8100 S),,,1.00,"$39,038.00"
2012,18,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 85TH PL FROM S CENTRAL PARK AV (3600 W) TO S LAWNDALE AV (3700 W),,,1.00,"$3,700.00"
2012,18,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 82ND ST FROM S DAMEN AV (2000 W) TO S HOYNE AV (2100 W),,,1.00,"$3,700.00"
2012,18,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 85TH ST FROM S CENTRAL PARK AV (3600 W) TO S LAWNDALE AV (3700 W),,,1.00,"$3,700.00"
2012,18,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 85TH ST FROM S LAWNDALE AV (3700 W) TO S LAWNDALE AV (3700 W),,,1.00,"$3,700.00"
2012,18,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON CALIFORNIA FROM W 84 ST (8381 S) TO W 85 ST (8461 S),,,,"$72,000.00"
2012,18,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON CALIFORNIA FROM W 83 ST (8300 S) TO W 84 ST (8381 S),,,,"$72,000.00"
2012,18,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON ARTESIAN FROM W 71 ST (7100 S) TO W 73 ST (7300 S),,,,"$94,000.00"
2012,18,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON CALIFORNIA FROM W 85 ST (8500 S) TO W 86 ST (8614 S),,,,"$72,000.00"
2012,18,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON CALIFORNIA FROM W 86 ST (8614 S) TO W 87 ST (8700 S),,,,"$72,000.00"
2012,18,CDOT: DEO,Street Light Upgrade Menu,Lighting,"8227 S ARTESIAN AVE $1,320,000.00 $0.00",,,,$350.00
2012,19,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W 111TH ST FROM S LAWNDALE AV (3700 W) TO S LAWNDALE AV (3700 W),,,0.00,"$4,335.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W EDMAIRE ST FROM S HALE AV (2006 W) TO S LONGWOOD DR (2047 W),,,0.50,"$48,882.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S DAMEN AVE FROM W 90 ST (9000 S) TO W 91 ST (9100 S),,,1.00,"$57,253.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S LEAVITT ST FROM W 93 ST (9300 S) TO W 94 ST (9400 S),,,1.00,"$54,391.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S BELL AVE FROM W 101 ST (10100 S) TO W 102 ST (10200 S),,,1.00,"$42,172.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S WINCHESTER AVE FROM W 97 ST (9700 S) TO W 98 ST (9800 S),,,1.00,"$58,110.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S AVERS AVE FROM W 103 ST (10300 S) TO Dead End (10320 S),,,0.50,"$31,017.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 93RD ST FROM S DAMEN AV (2010 W) TO S HAMILTON AV (2132 W),,,1.00,"$82,536.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 113TH PL FROM S BELL AV (2223 W) TO S OAKLEY AV (2300 W),,,0.50,"$49,436.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S MAPLEWOOD AVE FROM W 116 ST (11600 S) TO W 117 ST (11700 S),,,2.00,"$84,454.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 102ND PL FROM S PROSPECT AV (1560 W) TO S CHARLES ST (1700 W),,,0.50,"$52,250.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S BELL AVE FROM W 117 PL (11717 S) TO W 118 ST (11755 S),,,1.00,"$32,535.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S BELL AVE FROM W 102 ST (10200 S) TO W 103 ST (10300 S),,,1.00,"$39,466.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S CLAREMONT AVE FROM W 100 ST (10000 S) TO W 101 ST (10100 S),,,1.00,"$54,654.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S CHURCH ST FROM W 104 ST (10400 S) TO W 105 ST (10500 S),,,1.00,"$50,827.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 103RD ST FROM S TALMAN AV (2632 W) TO S TALMAN AV (2640 W),,,0.50,"$26,568.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S WHIPPLE ST FROM W 107 ST (10700 S) TO W 108 ST (10800 S),,,1.00,"$67,046.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S LONGWOOD DR FROM W 103 ST (10300 S) TO W 105 ST (10500 S),,,1.00,"$92,017.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W MONTVALE AVE FROM S HERMOSA AV (1872 W) TO S HOMEWOOD AV (1927 W),,,1.00,"$46,567.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 101ST ST FROM S WOOD ST (1800 W) TO S WALDEN PW (1843 W),,,0.50,"$18,114.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S CENTRAL PARK AVE FROM W 111 ST (11100 S) TO W 112 PL (11240 S),,,1.00,"$66,758.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S HOYNE AVE FROM W 96 ST (9600 S) TO W 98 ST (9800 S),,,2.00,"$71,512.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S LEAVITT ST FROM W 99 ST (9900 S) TO W 101 ST (10100 S),,,2.00,"$72,748.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S TROY ST FROM W 106 ST (10600 S) TO W 107 ST (10700 S),,,1.00,"$42,676.00"
2012,19,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 110TH ST FROM S HOYNE AV (2107 W) TO S BELL AV (2216 W),,,1.00,"$39,555.00"
2012,19,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 115TH ST FROM S LONGWOOD DR (2111 W) TO S OAKLEY AV (2310 W),,,2.00,"$3,700.00"
2012,19,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W 105TH ST FROM S TALMAN AVE (2650 W) TO S MAPLEWOOD AVE (2530 W),,,1.00,"$1,850.00"
2012,19,CDOT: DEO,Street Light Upgrade Menu,Lighting,2551 W 110TH PL,,,,$350.00
2012,19,CDOT: DEO,Street Light Upgrade Menu,Lighting,10420 S LEAVITT ST,,,,$350.00
2012,19,OBM: ADMIN,Miscellaneous Other Projects,Misc,Edna White Garden,,,,"$20,000.00"
2012,19,OBM: ADMIN,Miscellaneous Other Projects,Misc,"Tree planting -2037 W. 108th Pl $1,312,644.00 $7,356.00",,,,$515.00
2012,20,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,E 63RD ST & E 64TH ST & S UNIVERSITY AVE & S WOODLAWN AVE,,,0.00,"$28,027.00"
2012,20,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,S NORMAL AVE & S PARNELL AVE & W 64TH ST & W 65TH ST,,,1.00,"$1,400.00"
2012,20,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,S PEORIA ST & W 50TH PL & S MORGAN ST & W 51ST ST,,,1.00,"$1,400.00"
2012,20,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON E 61ST ST FROM S ST LAWRENCE AV (600 E) TO S CHAMPLAIN AV (634 E),,,0.00,"$8,192.00"
2012,20,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,ON 62 FROM S EBERHART AV (500 E) TO S CHAMPLAIN AV (634 E),,,,$193.00
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S JUSTINE ST FROM W 49 ST (4900 S) TO W 50 ST (5000 S),,,0.00,"$53,357.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON E 63RD ST FROM S UNIVERSITY AV (1138 E) TO S WOODLAWN AV (1200 E),,,0.00,"$51,326.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S WOODLAWN AVE FROM E 61 ST (6100 S) TO E 62 ST (6200 S),,,0.00,"$40,858.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S LAFLIN ST FROM W 47 ST (4700 S) TO W 49 ST (4900 S),,,0.00,"$83,232.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S CALUMET AVE FROM E 59 ST (5900 S) TO E 60 ST (6000 S),,,0.00,"$67,716.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON E 65TH ST FROM S WOODLAWN AV (1200 E) TO S KIMBARK AV (1242 E),,,0.00,"$13,734.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON E 68TH ST FROM S ST LAWRENCE AV (600 E) TO S ST LAWRENCE AV (600 E),,,0.00,"$7,855.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON CALUMET FROM E 58 ST (5800 S) TO E 59 ST (5900 S),,,0.00,"$5,018.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON 63 FROM S UNIVERSITY AV (1122 E) TO S WOODLAWN AV (1200 E),,,0.00,"$3,978.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON LAFLIN FROM W 87 ST (8700 S) TO W 89 (S) ST(8908 S),,,0.00,"$3,794.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S NORMAL BLVD FROM W 60 ST (6000 S) TO W 61 ST (6100 S),,,0.00,"$39,458.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON E 65TH ST FROM S CHAMPLAIN AV (634 E) TO S ST LAWRENCE AV (600 E),,,0.00,"$10,877.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S BLACKSTONE AVE FROM E 61 ST (6100 S) TO E 61 PL (6132 S),,,0.00,"$7,275.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S WOODLAWN AVE FROM E 62 ST (6200 S) TO E 63 ST (6300 S),,,0.00,"$57,784.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S HERMITAGE AVE FROM W 48 ST (4800 S) TO W 49 ST (4900 S),,,0.00,"$19,247.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON WOODLAWN FROM E 61 ST (6100 S) TO E 62 ST (6200 S),,,0.00,"$4,240.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S CALUMET AVE FROM E 58 ST (5800 S) TO E 59 ST (5900 S),,,0.00,"$62,538.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON S RHODES AVE FROM E MARQUETTE RD (6600 S) TO E 67 ST (6700 S),,,0.00,"$31,239.00"
2012,20,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON DORCHESTER FROM E 64 ST (6400 S) TO E 65 ST (6500 S),,,0.00,"$13,065.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S EBERHART AVE FROM E 60 ST (6000 S) TO E 61 ST (6100 S),,,1.00,"$36,786.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S LANGLEY AVE FROM E 62 ST (6200 S) TO E 63 ST (6300 S),,,1.00,"$49,310.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON E 66TH ST FROM S WABASH AV (38 E) TO S INDIANA AV (200 E),,,3.00,"$50,810.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 56TH ST FROM S HALSTED ST (800 W) TO S GREEN ST (832 W),,,0.50,"$37,803.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S RHODES AVE FROM E MARQUETTE RD (6600 S) TO E 67 ST (6700 S),,,1.00,"$54,107.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S PRAIRIE AVE FROM Dead End (6675 S) TO E MARQUETTE RD (6700 S),,,1.00,"$24,464.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W 61ST ST FROM S PRINCETON AV (300 W) TO S STEWART AV (400 W),,,1.00,"$47,794.00"
2012,20,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON E 64TH ST FROM S KENWOOD AV (1320 E) TO S WOODLAWN AV (1201 E),,,0.00,"$49,015.00"
