ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_A,lon_A,lat_B,lon_B,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,geometry
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,13011,11,2005342.68663,5999.33593347,13,"c(-87.7776316980169, -87.7714970554655, 41.7785750348072, 41.7778942983278)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17017,17,2157252.00005,6985.43634115,17,"c(-87.6894664950162, -87.688246050744, 41.7687589469307, 41.7686225716806)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17001,1,16356581.0565,18602.0994965,17,"c(-87.7127221647464, -87.6931432175502, 41.7713550104405, 41.7691697107949)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17003,3,2132760.34977,6035.29569403,17,"c(-87.6853812097186, -87.6820137220774, 41.7683023947342, 41.7679259465167)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17008,8,2185253.31133,6043.69280201,17,"c(-87.688246050744, -87.6853812097186, 41.7686225716806, 41.7683023947342)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17019,19,2054716.04339,7286.7562307,17,"c(-87.6735885811138, -87.6699345215114, 41.7669836579556, 41.7665747789369)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17031,31,2390313.41978,7959.48288385,17,"c(-87.6699345215114, -87.6662790437986, 41.7665747789369, 41.766165620174)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17033,33,1928444.02534,6983.46261535,17,"c(-87.6771263714563, -87.6735885811138, 41.767379411495, 41.7669836579556)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17035,35,2514895.1558,9821.53001512,17,"c(-87.6662790437986, -87.6596757200355, 41.766165620174, 41.7654262011473)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17036,36,2418292.93015,7947.76017434,17,"c(-87.6820137220774, -87.6771263714563, 41.7679259465167, 41.767379411495)"
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,17025,25,2651596.18932,8645.2159863,17,"c(-87.6931432175502, -87.6894664950162, 41.7691697107949, 41.7687589469307)"
