ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_5,lon_5,query_5,total_area,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,intersect_area,geometry_list
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,32037,37,8232626.42769,14546.5223291,32,284612.95612579136,"list(c(-87.6713566570207, -87.6817047365581, -87.6816710001908, -87.6814289992712, -87.6811870000653, -87.6810839999208, -87.6807379999354, -87.6804799998101, -87.6804630006667, -87.6802219996427, -87.6799739999306, -87.6799719994055, -87.6797049998017, -87.6793459997378, -87.6792330002071, -87.678986000245, -87.6787389996963, -87.6786280001487, -87.6782699993697, -87.6779980002705, -87.6779569996571, -87.677751999654, -87.6777480005278, -87.6777380007791, -87.6777350004766, -87.6777309997334, -87.6777250001232, 
-87.6777090001395, -87.6777039999785, -87.6776999991661, -87.6776889997909, -87.677686000193, -87.6774410003715, -87.6767089994318, -87.6764650006497, -87.6762179989717, -87.6754779991002, -87.6752320002382, -87.6752340005888, -87.6752349996108, -87.6752519999785, -87.6752539996902, -87.6752600007241, -87.6752780001127, -87.675333000189, -87.6753519996596, -87.6752049995673, -87.6747639996291, -87.6746179999045, -87.6744189998068, -87.6738219993132, -87.67362400069, -87.6732000003444, -87.6728780003842, 
-87.6723270000549, -87.6719070004931, -87.6717069997506, -87.6716500001827, -87.6716239996113, -87.6715560006402, -87.6715449995636, -87.6714520003912, -87.6713479999866, -87.671174000305, -87.6710820001305, -87.6710149995228, -87.6709389994507, -87.6708169996481, -87.6707510000875, -87.6706570007664, -87.6705410006671, -87.6704569995397, -87.6703559994734, -87.6702780003312, -87.6702010000041, -87.670009000545, -87.6699119996709, -87.6697030000121, -87.6694969994921, -87.669372999103, -87.6693120007528, 
-87.6692789992765, -87.6692179997275, -87.6691799999236, -87.6686539992512, -87.6686049995922, -87.6684989998161, -87.6684610000083, -87.668413000613, -87.6683429998389, -87.6683219994672, -87.6680509993064, -87.6679609999022, -87.6679909999282, -87.6679959996067, -87.6680669992983, -87.6680929996923, -87.6681970002984, -87.6682520002216, -87.6682679996683, -87.6683620003744, -87.6683930005452, -87.6683970005103, -87.6684600001503, -87.6684950007177, -87.6686000004746, -87.6685999999437, -87.6686250005508, 
-87.6686270006468, -87.6686149994023, -87.6686069994874, -87.6685860002917, -87.6685810003948, -87.6685670002065, -87.6685459994736, -87.6685229999584, -87.6688820006996, -87.6690720003881, -87.6700070003094, -87.6702680002542, -87.6703859999106, -87.6708370001795, -87.6713330005463, -87.6713566570207, 41.9223992793413, 41.9213286812044, 41.9213289995164, 41.9213329999182, 41.9213360004477, 41.921338000266, 41.9213430001923, 41.9213479997676, 41.9213479994496, 41.9213529996632, 41.9213590003348, 
41.9213600000277, 41.9213630001281, 41.9213669999126, 41.9213679993667, 41.9213710000816, 41.9213749996336, 41.9213780005345, 41.9213839995949, 41.9213869996153, 41.9213879999621, 41.9213980001538, 41.9213050006307, 41.9210259999522, 41.9209340000954, 41.9207970002816, 41.9206459996454, 41.9201930001212, 41.9200419997729, 41.9199479999445, 41.9196679995192, 41.9195749993714, 41.9195790003632, 41.9195919996146, 41.9195970000187, 41.9196000001812, 41.9196129998268, 41.9196179996563, 41.9197089998931, 
41.9197420002013, 41.9199839996793, 41.9200130001301, 41.9200760003592, 41.9201409996691, 41.9203380002626, 41.9204040001594, 41.9203490007448, 41.9201839995718, 41.9201290006409, 41.9200170005922, 41.9196840000856, 41.9195729992767, 41.9192369999626, 41.9189820001517, 41.9185799999257, 41.9182620003259, 41.9181109998694, 41.9180569997287, 41.9180270001775, 41.9179199995836, 41.9178779994587, 41.9178799996663, 41.9178839999435, 41.9178800003524, 41.9178789998016, 41.9178769999538, 41.9178759997433, 
41.9178739994075, 41.9178730000522, 41.917870999957, 41.917873999303, 41.9178769995965, 41.9178810000898, 41.9178839997937, 41.9178860004387, 41.9178920004923, 41.9178950000164, 41.9179019997438, 41.9179090002238, 41.9179129992268, 41.9179139996975, 41.917914999991, 41.9179159995045, 41.9179159993985, 41.9179250004469, 41.9179250003994, 41.9179280006538, 41.9179280003098, 41.9179300002149, 41.9179310002589, 41.9179310001812, 41.9179310005329, 41.9179319997148, 41.9180539997194, 41.9180710000095, 
41.9184229995027, 41.9185470002515, 41.9189219999159, 41.9191209999527, 41.919238000236, 41.919852999915, 41.9200480002267, 41.9200739998548, 41.9204599997264, 41.9206780006012, 41.9213299998584, 41.9213340000427, 41.9215550004908, 41.9216089997414, 41.9216650004115, 41.9217060003589, 41.9218060005105, 41.9218510000034, 41.921893999965, 41.9219910001818, 41.9221010004568, 41.9222179998881, 41.9222809999231, 41.9223000002537, 41.9223059995166, 41.922314999961, 41.9223499997457, 41.9223900001758, 41.9223992793413
))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,32032,32,1695173.04822,6983.01491577,32,39740.206780945,"list(c(-87.6827770000602, -87.6830069999188, -87.6830350003005, -87.6837370005304, -87.684439000493, -87.6844699993319, -87.6846990003777, -87.6849589994952, -87.684962999966, -87.6849760000946, -87.6849809994781, -87.685240999734, -87.6854710000952, -87.6855009994662, -87.6854929998913, -87.6868990004523, -87.6869040000546, -87.6869159996522, -87.6869439995841, -87.6871760003364, -87.6874349996772, -87.6874300004505, -87.6874149996074, -87.6874100000237, -87.687404999688, -87.6873929999234, -87.687392174966, 
-87.6825058158345, -87.682515000298, -87.6825189992754, -87.6827770000602, 41.9176539998159, 41.9176499997081, 41.9176499998299, 41.9176370002687, 41.9176240000146, 41.917622999352, 41.9176199994865, 41.9176149998929, 41.917767000042, 41.9182269999925, 41.9183800006362, 41.9183740001426, 41.9183690002347, 41.9183690002302, 41.9179900002434, 41.9179640005493, 41.9180299998903, 41.9183410001517, 41.9183399999457, 41.9183360000526, 41.9183299997615, 41.9181770001164, 41.9177199998836, 41.9175679995923, 
41.91741499992, 41.9169570000275, 41.9169256531387, 41.9170844589949, 41.9175059998986, 41.9176589994917, 41.9176539998159))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,32022,22,2208712.24994,6266.61595812,32,68308.74515764524,"list(c(-87.7021456266972, -87.7069519838199, -87.7069399995353, -87.7069300006978, -87.7069080004929, -87.7066369997904, -87.7056220004531, -87.7055609994908, -87.7053560000253, -87.7053490005982, -87.7052839997617, -87.7052100003672, -87.7049579999688, -87.7049399999583, -87.7046709998842, -87.7043110000304, -87.7042020004273, -87.7039510001566, -87.7037929996512, -87.7035209994927, -87.703512000581, -87.7032299997609, -87.7031900001758, -87.7027080003443, -87.7025929997714, -87.7024380003802, -87.7023679996265, 
-87.7021580001331, -87.7020889994845, -87.7020960005218, -87.7021169998481, -87.702122000025, -87.7021250001821, -87.7021379992286, -87.7021456266972, 41.9192110587492, 41.9187125859464, 41.9183509998447, 41.9180629998386, 41.917401999828, 41.9174030005961, 41.9174089996189, 41.9174099995279, 41.9174320001015, 41.9174429999419, 41.9174149996107, 41.9174160002629, 41.9174170001654, 41.9174180000696, 41.9174210004899, 41.9174240005967, 41.9174240003576, 41.9174269995746, 41.9174290000987, 41.9174299997365, 
41.9174310001692, 41.9174330003571, 41.9174339999071, 41.917433999836, 41.9174349995977, 41.9174389999832, 41.9174389997926, 41.9174430000734, 41.9174449994544, 41.917663000287, 41.9183190005578, 41.9184510001787, 41.9185379999197, 41.9189649998213, 41.9192110587492))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,35013,13,1480710.73875,5220.96513426,35,38557.57197727151,"list(c(-87.7313902432026, -87.7265202845092, -87.7265209995946, -87.7265229997145, -87.7265416888987, -87.7314081379761, -87.7313989995328, -87.7313940000038, -87.7313902432026, 41.9154863569566, 41.915646496351, 41.9157080002145, 41.9158229999926, 41.9166787613114, 41.9161729848249, 41.9158490000271, 41.9156460000822, 41.9154863569566))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,35016,16,1424111.1572,6532.5532961,35,18310.37717840355,"list(list(c(-87.7356637442276, -87.7344396204124, -87.7344449239263, -87.7356727007793, -87.7356637442276, 41.9153456607756, 41.9153859787766, 41.9158572594673, 41.9157295876581, 41.9153456607756)), list(c(-87.7338277180207, -87.7313902432026, -87.7313940000038, -87.7313989995328, -87.7314081379761, -87.7338434325668, -87.7338420003248, -87.7338339995243, -87.7338277180207, 41.9154061276304, 41.9154863569566, 41.9156460000822, 41.9158490000271, 41.9161729848249, 41.9159198012889, 41.9158609999979, 
41.9156139994217, 41.9154061276304)))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,35019,19,1493785.96979,7644.82021827,35,4804.695263015481,"list(list(c(-87.7356727007793, -87.7362883939737, -87.7362859992534, -87.7362779820334, -87.7356637442276, -87.7356727007793, 41.9157295876581, 41.9156655589666, 41.9155900006921, 41.9153254251917, 41.9153456607756, 41.9157295876581)), list(c(-87.7338434325668, -87.7344449239263, -87.7344396204124, -87.7338277180207, -87.7338339995243, -87.7338420003248, -87.7338434325668, 41.9159198012889, 41.9158572594673, 41.9153859787766, 41.9154061276304, 41.9156139994217, 41.9158609999979, 41.9159198012889)))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,36012,12,5562433.67342,11509.10008,36,7522.250215775073,"list(c(-87.7362859992534, -87.7362883939737, -87.7410804, -87.7362779820334, -87.7362859992534, 41.9155900006921, 41.9156655589666, 41.9151671, 41.9153254251917, 41.9155900006921))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43011,11,1264075.82622,5527.17729021,43,81896.68088913122,"list(c(-87.6521500195622, -87.6503231979748, -87.6503240002175, -87.6499670009349, -87.6497249995243, -87.6497379993201, -87.6497420003305, -87.6497769999389, -87.6497900005529, -87.6500309999905, -87.6503930003529, -87.6507570002211, -87.6509990003063, -87.6512410001788, -87.6516060006628, -87.6519679993971, -87.6522109999453, -87.6523050008195, -87.6525870002514, -87.6526179996933, -87.6526819994869, -87.6527849994086, -87.6528089997153, -87.6528309998673, -87.6532780001919, -87.6534280001165, 
-87.6536710002711, -87.65403699974, -87.6543999996342, -87.6546440004982, -87.6546299994599, -87.6545949998462, -87.6545909992644, -87.6545770002005, -87.6545399996364, -87.6544299999382, -87.6543940001612, -87.654187999829, -87.6535720007522, -87.6533669999218, -87.6532159998699, -87.6527629993895, -87.652755000134, -87.6526130002882, -87.6525199997747, -87.6525190006659, -87.6522439997405, -87.6521520001874, -87.6521500195622, 41.9180663588038, 41.9181251938445, 41.918150999715, 41.9181559999635, 
41.9181610004495, 41.9185229998511, 41.9186120001598, 41.9196119996358, 41.9199760003905, 41.9199720003905, 41.9199680002653, 41.9199619995374, 41.9199590001242, 41.9199549999277, 41.9199500000227, 41.9199450000518, 41.9199419995187, 41.9199400001359, 41.9199360002498, 41.9199360003621, 41.9199350004467, 41.9199329999952, 41.9199329999878, 41.9199320004543, 41.9199249998558, 41.9199229998783, 41.9199190004824, 41.9199140005621, 41.9199079994738, 41.9199049997056, 41.919540999845, 41.9185450001135, 
41.9184510004057, 41.9180879998319, 41.9180879998867, 41.9180889998739, 41.9180899997687, 41.9180919993277, 41.918102000624, 41.9181050003974, 41.9181060004082, 41.9181129994355, 41.9181140000129, 41.9181159997282, 41.9181160002531, 41.9181170000034, 41.9181209998325, 41.9181230002385, 41.9180663588038))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43012,12,122863.412761,1627.76890304,43,2.896976631670284,"list(c(-87.640376791387, -87.6404751159299, -87.6404789999784, -87.640376791387, 41.9254243236308, 41.9255850566125, 41.9255850003196, 41.9254243236308))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43010,10,1664934.06793,5841.40294726,43,66192.56068472523,"list(c(-87.6535720007522, -87.654187999829, -87.6543940001612, -87.6544299999382, -87.6545399996364, -87.6545770002005, -87.6545909992644, -87.6545949998462, -87.6546299994599, -87.6546440004982, -87.6548859999449, -87.6552500005115, -87.6556119996336, -87.6558540001859, -87.6560959994997, -87.6564630000797, -87.6568239996145, -87.6570670008771, -87.657309000058, -87.6576749998504, -87.658036000382, -87.6582790000087, -87.6582670002382, -87.6582359999401, -87.6582320000223, -87.6582189992523, -87.6582159999572, 
-87.6582140893594, -87.6533645695824, -87.6533669999218, -87.6535720007522, 41.918102000624, 41.9180919993277, 41.9180899997687, 41.9180889998739, 41.9180879998867, 41.9180879998319, 41.9184510004057, 41.9185450001135, 41.919540999845, 41.9199049997056, 41.9199010008263, 41.9198960005338, 41.9198899996068, 41.9198859995938, 41.9198819999637, 41.9198759997425, 41.9198699999053, 41.9198669999018, 41.9198629995146, 41.9198570003306, 41.9198510002894, 41.9198470001399, 41.9194840001223, 41.9184940004453, 
41.9183959997709, 41.9180339994472, 41.9179440005237, 41.9178708496015, 41.9180272266389, 41.9181050003974, 41.918102000624))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43044,44,1132700.09495,5490.88647263,43,104618.44475621816,"list(c(-87.6394360617937, -87.640376791387, -87.6404789999784, -87.6405144721734, -87.6414757130105, -87.6414240005513, -87.6414179995005, -87.6414099995792, -87.6414000001778, -87.6413949998804, -87.6413659999664, -87.6413049999174, -87.6410460000569, -87.6406519995639, -87.6402710002998, -87.6400129997274, -87.6397850004531, -87.6394799996591, -87.6391010002064, -87.6388739990296, -87.6388859998484, -87.6388890008363, -87.638911000852, -87.6389240002042, -87.6389249999123, -87.63893699999, -87.6382799997681, 
-87.6388380003102, -87.6390579996452, -87.6392079997357, -87.6395139997892, -87.639551000718, -87.6395480004985, -87.6395609994513, -87.6396450007029, -87.6396610000656, -87.6396880006309, -87.6396949993077, -87.6397200003298, -87.6393659998058, -87.6394360617937, 41.9238864500686, 41.9254243236308, 41.9255850003196, 41.9255844456611, 41.9254853047962, 41.92373699992, 41.9235579998943, 41.9232980000814, 41.9230219991764, 41.9228440000275, 41.9219270006896, 41.9201090004282, 41.920112000259, 41.9201179998961, 
41.9201219995848, 41.9201259997869, 41.9201280000159, 41.9201330007993, 41.9201389993287, 41.9201429998243, 41.920505999873, 41.9205770003784, 41.9211829998529, 41.9215499997543, 41.9215970005409, 41.9219609998605, 41.9219689991593, 41.9228930003759, 41.9228800002088, 41.9228850000121, 41.9228800006091, 41.9228810002721, 41.922979000599, 41.9231609997118, 41.9233060000166, 41.923323999814, 41.9233650002733, 41.9233850002535, 41.9237649994275, 41.9237700000809, 41.9238864500686))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43005,5,1330827.95974,7050.04889032,43,13.184504205923789,"list(c(-87.6491292698996, -87.6487375375139, -87.6487519996874, -87.6491290002806, -87.6491292698996, 41.9181636300655, 41.9181762384324, 41.9181760003693, 41.9181709997374, 41.9181636300655))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43007,7,2002647.44037,7830.12789198,43,161521.59461961366,"list(c(-87.643740000211, -87.6437440007865, -87.6437749996632, -87.6437869995613, -87.6442720008114, -87.6447070000947, -87.6457279999713, -87.6462140002832, -87.6464560003385, -87.6468269998581, -87.6471850000142, -87.6474280007089, -87.6475840002496, -87.6480290002073, -87.6480549998496, -87.6482120000978, -87.6482959991162, -87.6485480000796, -87.6486329998272, -87.6486209999564, -87.6485859992992, -87.6485750005743, -87.6488170007201, -87.6491800004377, -87.6495459992127, -87.6497900005529, -87.6497769999389, 
-87.6497420003305, -87.6497379993201, -87.6497249995243, -87.6499670009349, -87.6503240002175, -87.6503231979748, -87.6491292698996, -87.6491290002806, -87.6487519996874, -87.6487375375139, -87.6485088, -87.6448912183047, -87.6449029996974, -87.6449230002101, -87.644939999795, -87.644948000631, -87.6449389999813, -87.6449179994616, -87.6448930003699, -87.6448719998212, -87.6447970003873, -87.6446430000482, -87.6443419999036, -87.6439559996149, -87.6437280008114, -87.643740000211, 41.9204350002076, 
41.9205309998809, 41.9215240000032, 41.9218880006606, 41.921880000183, 41.9218739999437, 41.9218589995332, 41.9218519998062, 41.9218480007057, 41.9218429996791, 41.9218379999032, 41.9218349996025, 41.92183200052, 41.9218269999729, 41.9218260000171, 41.9218240000226, 41.9218220000683, 41.9218179995023, 41.921817000139, 41.921451999672, 41.9203579998541, 41.9199940001313, 41.9199899996443, 41.9199850000266, 41.9199790006432, 41.9199760003905, 41.9196119996358, 41.9186120001598, 41.9185229998511, 41.9181610004495, 
41.9181559999635, 41.918150999715, 41.9181251938445, 41.9181636300655, 41.9181709997374, 41.9181760003693, 41.9181762384324, 41.9181836, 41.9182695819997, 41.9186039999513, 41.9191679994691, 41.9197130000851, 41.9199619995515, 41.9199940001999, 41.9200230001154, 41.920041000075, 41.920045999765, 41.9200549999661, 41.9200570006858, 41.920062999939, 41.9200680001269, 41.9200720006298, 41.9204350002076))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43008,8,288428.252684,2858.33302826,43,819.420240342835,"list(c(-87.6363889597074, -87.6382633513188, -87.6382799997681, -87.6375840007203, -87.6375070002739, -87.6374669999524, -87.6372739996078, -87.6371969991732, -87.6367779995965, -87.6363890001049, -87.6363889597074, 41.9189045868334, 41.9219692272794, 41.9219689991593, 41.9208079995468, 41.9206790003337, 41.9206119999407, 41.9202950000676, 41.9201670000082, 41.9194750000292, 41.9188950002922, 41.9189045868334))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43009,9,1309071.49652,5937.14243066,43,39720.65009918324,"list(c(-87.6448912183047, -87.6424568913542, -87.6424669992291, -87.6425050000304, -87.6425180003821, -87.6427589994617, -87.6431240000146, -87.6434849994287, -87.6437280008114, -87.6439559996149, -87.6443419999036, -87.6446430000482, -87.6447970003873, -87.6448719998212, -87.6448930003699, -87.6449179994616, -87.6449389999813, -87.644948000631, -87.644939999795, -87.6449230002101, -87.6449029996974, -87.6448912183047, 41.9182695819997, 41.9183273765832, 41.9186339994426, 41.9197259998961, 41.9200909998759, 
41.9200869998342, 41.9200809996158, 41.9200750003082, 41.9200720006298, 41.9200680001269, 41.920062999939, 41.9200570006858, 41.9200549999661, 41.920045999765, 41.920041000075, 41.9200230001154, 41.9199940001999, 41.9199619995515, 41.9197130000851, 41.9191679994691, 41.9186039999513, 41.9182695819997))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43017,17,859855.256483,3916.78300329,43,76237.74096116981,"list(c(-87.6424568913542, -87.6376985015845, -87.6377070000531, -87.6377110000641, -87.6377629992104, -87.637850999827, -87.637985000072, -87.6383579999341, -87.6386510000949, -87.6388739990296, -87.6391010002064, -87.6394799996591, -87.6397850004531, -87.6400129997274, -87.6402710002998, -87.6406519995639, -87.6410460000569, -87.6413049999174, -87.6415469997061, -87.6419129999297, -87.642275000138, -87.6425180003821, -87.6425050000304, -87.6424669992291, -87.6424568913542, 41.9183273765832, 41.9184401991371, 
41.9186809998183, 41.9187660003269, 41.9201599997285, 41.9201580001418, 41.9201559999595, 41.9201510005847, 41.9201460004047, 41.9201429998243, 41.9201389993287, 41.9201330007993, 41.9201280000159, 41.9201259997869, 41.9201219995848, 41.9201179998961, 41.920112000259, 41.9201090004282, 41.9201049999586, 41.9201010002528, 41.9200949999725, 41.9200909998759, 41.9197259998961, 41.9186339994426, 41.9183273765832))"
