ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_5,lon_5,query_5,total_area,ward_locate,precinct_locate,ward_precinct_locate,intersect_area,geometry_list
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,26,26,26026,28448.638885958517,"list(c(-87.7152719156348, -87.7151519970817, -87.7148153575796, -87.7139374841183, -87.7136726190303, -87.7135387713622, -87.7135210220408, -87.713504997446, -87.7133749347862, -87.7128193430034, -87.7122800926426, -87.7119050838463, -87.7119036925577, -87.7118988959176, -87.7118989632567, -87.7118994979549, -87.7119016161612, -87.7119030325925, -87.7167832950561, -87.7167829097007, -87.7167755499835, -87.7167722447804, -87.7166224024069, -87.7152719156348, 41.9172984949308, 41.9173008060252, 41.9173059706555, 
41.9173163866948, 41.9173191563133, 41.9173224953797, 41.9173229368928, 41.9173233358472, 41.9173265779754, 41.9173315900606, 41.9173375111129, 41.9173422615423, 41.9174485918387, 41.917787725013, 41.9177966144876, 41.9178673109437, 41.918147371353, 41.9181988892895, 41.9176923208381, 41.9176796688032, 41.9173678298154, 41.917282732138, 41.9172844609263, 41.9172984949308))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,1,29,01029,31825.74364226937,"list(c(-87.692281682607, -87.6873915480709, -87.687395659081, -87.6874056933235, -87.6874099902579, -87.6875827434984, -87.6875853895196, -87.6878047562925, -87.6880164059226, -87.6881496425331, -87.6885959803401, -87.6889687869594, -87.6895125476092, -87.6895131936061, -87.6895138631223, -87.6895698106355, -87.6895995717237, -87.6896283284898, -87.6898565346782, -87.6900228814239, -87.6902892779655, -87.69043281105, -87.6906265371983, -87.6908464945041, -87.6913177245816, -87.6920313979048, -87.6923059329151, 
-87.69229213929, -87.6922911032539, -87.6922828139589, -87.692281682607, 41.9167665368077, 41.916925673526, 41.9171001129463, 41.9173948446959, 41.9175677401904, 41.917567225026, 41.917567205055, 41.9175657491699, 41.917564379023, 41.9175635163267, 41.9175630027949, 41.9175625724436, 41.917557012023, 41.9175570054915, 41.9175569985429, 41.9175564261141, 41.9175561217813, 41.917555869165, 41.917553863964, 41.9175524019838, 41.9175509852899, 41.9175494064776, 41.9175472752939, 41.9175455424794, 41.9175412372398, 
41.9175347130395, 41.917531410122, 41.9171144358549, 41.917080099488, 41.9168053286827, 41.9167665368077))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,35,20,35020,42227.229919339836,"list(c(-87.702059282943, -87.6971732682037, -87.6971831637603, -87.6971865752173, -87.6972005824372, -87.6973539563222, -87.6976176077413, -87.6977155716128, -87.698081302673, -87.6982327689096, -87.6984230011445, -87.6985989737492, -87.6987414708375, -87.6987742842021, -87.6990149000797, -87.6993095777331, -87.6994442568908, -87.6997800816027, -87.6998859469041, -87.6999939070956, -87.7003413040051, -87.700463474841, -87.7005802084133, -87.700804913393, -87.7008283936092, -87.7010609185206, -87.701194817977, 
-87.7015223721043, -87.701658106727, -87.7018644170224, -87.7020888497756, -87.7020867893425, -87.7020828525742, -87.7020695447621, -87.702059282943, 41.9164477256868, 41.9166071445045, 41.9169384543769, 41.9170463763861, 41.9174894840445, 41.9174882738187, 41.9174857546667, 41.9174848359637, 41.9174814054696, 41.9174800051411, 41.917478245976, 41.9174769230378, 41.9174758517103, 41.9174756049523, 41.9174728455182, 41.9174687661054, 41.9174669015627, 41.9174631842003, 41.9174621118525, 41.9174610180311, 
41.9174574978713, 41.9174572028553, 41.9174569211056, 41.9174544075063, 41.9174541446974, 41.9174522559978, 41.9174511680369, 41.9174477567961, 41.9174473493568, 41.9174467294655, 41.9174448380893, 41.9173864822431, 41.9172749891648, 41.9167798566563, 41.9164477256868))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,32,14,32014,81527.04393036518,"list(c(-87.6854878752886, -87.687512794868, -87.6875124519441, -87.6875085084394, -87.6875012251794, -87.6874892223925, -87.6874868969382, -87.6874832252056, -87.6874793201589, -87.6874701294765, -87.6874661476654, -87.6874636348476, -87.6874599172117, -87.6874526070179, -87.6874476973148, -87.6874432381408, -87.687441086061, -87.6874345876977, -87.6874306644008, -87.6874226660132, -87.6874156254643, -87.6874099902579, -87.6871200664947, -87.6869190039575, -87.6868654724411, -87.6868278542348, -87.6867576693119, 
-87.6864652081356, -87.6863972082014, -87.6861181805026, -87.6860784757363, -87.6849413321063, -87.6849436913209, -87.6849561267992, -87.6849589463677, -87.6849619151988, -87.684973101146, -87.6849813526824, -87.6849868422778, -87.6850012409482, -87.6850063447178, -87.6850148762902, -87.6850294310931, -87.6850332000393, -87.685041872291, -87.6850481922237, -87.6850580559697, -87.685210176863, -87.6854773633828, -87.6854878752886, 41.9209370419607, 41.9207273646213, 41.9207160435121, 41.9206092157299, 
41.920411919974, 41.9200645155849, 41.919980227549, 41.9198471115797, 41.9197055423478, 41.9193999757657, 41.9192676266968, 41.9191841057044, 41.9190872132687, 41.9188966955503, 41.9187350328925, 41.9185849531333, 41.9185125211168, 41.9183299384909, 41.9182197082073, 41.9179926606308, 41.9177945151612, 41.9175677401904, 41.9175689231229, 41.9175738081237, 41.9174930662712, 41.9174524322572, 41.9174021744313, 41.9172158406147, 41.9171723368978, 41.9169938253849, 41.9169683685825, 41.9170053311157, 
41.9170801463563, 41.917474150617, 41.9176146276864, 41.9177625742875, 41.9181530313901, 41.9183797677063, 41.9185306050208, 41.9190029130882, 41.9191373168682, 41.9193619625257, 41.9197753528377, 41.9198967633775, 41.9201761351814, 41.9203626153173, 41.92065366173, 41.9206500254365, 41.9206444438294, 41.9209370419607))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,41,43041,81286.6669590449,"list(c(-87.653483822157, -87.6534783715603, -87.6534748695652, -87.6534723599271, -87.653466115092, -87.6534614651829, -87.6534525375294, -87.6534473498837, -87.6534386501916, -87.6534352411521, -87.6534281868956, -87.6529782869137, -87.6528659292677, -87.6528193805384, -87.6528085055099, -87.6527849591184, -87.6526766671028, -87.6526182116157, -87.6525023028153, -87.652210702211, -87.6519950169172, -87.6516198818287, -87.6516056649415, -87.651403133661, -87.6509989053123, -87.6508148479643, -87.6505552863243, 
-87.6503931105038, -87.6501977163063, -87.64978985221, -87.6494585789493, -87.6492430070103, -87.6491804317841, -87.64879022657, -87.6485745945701, -87.6485885732199, -87.6485955438699, -87.6486110990928, -87.6486229785933, -87.6486325579525, -87.6510646811376, -87.653487709049, -87.653483822157, 41.9216387301846, 41.9214114763684, 41.9212856411524, 41.9211954699949, 41.9210222724183, 41.9208926351334, 41.9206432694112, 41.920481219632, 41.92021042284, 41.9201023899385, 41.9199226968923, 41.9199301999124, 
41.9199319402482, 41.9199326610835, 41.9199328329086, 41.9199332048769, 41.9199349156117, 41.919935839108, 41.9199376694508, 41.9199417292857, 41.9199447317431, 41.9199499420024, 41.919950149306, 41.9199531005933, 41.9199590204999, 41.9199617333844, 41.9199655428461, 41.9199678143685, 41.9199705510401, 41.9199762403395, 41.9199808602399, 41.9199839943156, 41.9199847746129, 41.919989638303, 41.919993916754, 41.9203920840074, 41.9206062025719, 41.9210896356605, 41.9214666257597, 41.9218170509229, 41.9217782718947, 
41.9217384862852, 41.9216387301846))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,30,29,30029,30878.551132254714,"list(c(-87.7265206496032, -87.7233064022369, -87.723319286679, -87.7234542233077, -87.7237866373695, -87.7238527114832, -87.7265415432844, -87.726529160317, -87.7265230273433, -87.7265206496032, 41.9156464843533, 41.9157520656551, 41.915780510799, 41.9160784119411, 41.9168122712782, 41.9169581387178, 41.9166787764421, 41.9162278035265, 41.9158228871627, 41.9156464843533))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,7,43007,242386.1810802354,"list(c(-87.6437431009564, -87.6437439265603, -87.6437488121519, -87.6437579592821, -87.6437698866478, -87.6437871421212, -87.6437871859002, -87.6437964407484, -87.6437982478639, -87.6438005610631, -87.6438051182302, -87.6438112098594, -87.6438169117085, -87.643822846519, -87.6438304990786, -87.6438358600298, -87.6438364893151, -87.6438425010093, -87.6438458267312, -87.6438458105603, -87.6438563149238, -87.6438750244308, -87.6442388511118, -87.6448645897568, -87.6463064996055, -87.6462761233933, -87.6474823087171, 
-87.6477010009406, -87.6479946840834, -87.6480919300349, -87.6484513992284, -87.6486967227475, -87.6486895066356, -87.6486833854718, -87.6486713769975, -87.6486469693345, -87.6486467829461, -87.6486384309057, -87.6486325579525, -87.6486229785933, -87.6486110990928, -87.6485955438699, -87.6485885732199, -87.6485745945701, -87.6481446858964, -87.6479725959321, -87.6478352405993, -87.6476665529263, -87.6475456412752, -87.6475217532576, -87.64749867311, -87.6474607157739, -87.6474432133334, -87.6474271925995, 
-87.6474089961826, -87.6473944742066, -87.6473886143111, -87.6473855237359, -87.6473835955041, -87.6473756367169, -87.6473698764639, -87.6473627830762, -87.6473585727859, -87.6473579677198, -87.6473432305088, -87.6473302898888, -87.6472873758026, -87.6436685685319, -87.6436796344703, -87.6436989481044, -87.6437283931257, -87.6437431009564, 41.9205053464689, 41.920531285723, 41.9206847432941, 41.9209886387731, 41.9213824517218, 41.9218865990813, 41.9218878910504, 41.9221582935832, 41.9222164819829, 
41.9222909741111, 41.9224376528007, 41.9226261077866, 41.9227938412623, 41.9229684372398, 41.9232269341639, 41.9233887871049, 41.9234077870153, 41.9235987993788, 41.9237044768841, 41.92370447713, 41.924037736029, 41.9246170407731, 41.9246114342681, 41.9246013888603, 41.9245895071671, 41.9236683348154, 41.9236494823917, 41.9236444012938, 41.923639969928, 41.9236385023076, 41.9236330729575, 41.9236301345289, 41.9234173754781, 41.9232369007822, 41.9228925114144, 41.9222454973771, 41.9222405566621, 41.9220318909296, 
41.9218170509229, 41.9214666257597, 41.9210896356605, 41.9206062025719, 41.9203920840074, 41.919993916754, 41.9200024456769, 41.9200056916612, 41.9200082822498, 41.9200114737186, 41.9200137428355, 41.9200142038899, 41.9200146423225, 41.9200147723475, 41.9200124998609, 41.9200091110904, 41.9200030199801, 41.9199969231009, 41.9199933551789, 41.9199914736615, 41.9199902996885, 41.9199820743515, 41.9199743835511, 41.919957436747, 41.9199388606315, 41.9198683853125, 41.9193849842959, 41.9189945134531, 
41.9182126433024, 41.9182986159842, 41.9186327999958, 41.9192038795488, 41.9200718061784, 41.9205053464689))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,43,43043,17144.61835648576,"list(c(-87.6377626936936, -87.6377259626822, -87.6377134733125, -87.6377100792174, -87.6376989062797, -87.6361277, -87.6363170736742, -87.6363891897211, -87.6363891435959, -87.6371613875888, -87.6371974847857, -87.6377626985539, -87.6377626936936, 41.9201598588107, 41.9191865932034, 41.9188401892043, 41.9187460488543, 41.91844018955, 41.9184774, 41.9187870463112, 41.9188946228791, 41.918904887508, 41.9201675499583, 41.9201673025622, 41.9201599864466, 41.9201598588107))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,32,51,32051,5413.883070372734,"list(c(-87.6582131461574, -87.6533645619758, -87.6533674582364, -87.6536937097192, -87.6539477880717, -87.654148139615, -87.6543943439416, -87.654577380315, -87.6547619233033, -87.6549751793121, -87.655399472047, -87.6555482270928, -87.655795770059, -87.655989437657, -87.6564290907626, -87.6566294039538, -87.6570115576656, -87.6572905556611, -87.6575305230141, -87.6582191066131, -87.6582131461574, 41.9178708800358, 41.918027226884, 41.9181049686485, 41.918099702079, 41.9180960465344, 41.9180931703359, 
41.9180904875312, 41.918088492554, 41.9180864809417, 41.9180828285756, 41.9180770471421, 41.9180750167067, 41.9180708884744, 41.9180676587018, 41.9180616067741, 41.9180588632306, 41.9180525651412, 41.9180479663768, 41.9180444119174, 41.9180341653998, 41.9178708800358))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,9,43009,1285.4130121799476,"list(c(-87.6533645619758, -87.6509376432667, -87.6509385129369, -87.6512135948649, -87.6515568754753, -87.6517589624477, -87.6521520814763, -87.6524935795408, -87.6525188370398, -87.6525857652049, -87.6526450087798, -87.6527482649193, -87.6527549253588, -87.6528135747286, -87.6529735404516, -87.6533674582364, -87.6533645619758, 41.918027226884, 41.9181054081203, 41.9181430293532, 41.9181397154381, 41.9181334457888, 41.91812975421, 41.9181231729514, 41.9181174549625, 41.9181171585109, 41.918116372835, 
41.9181156774045, 41.918114465384, 41.9181143874087, 41.9181136987973, 41.9181113262306, 41.9181049686485, 41.918027226884))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,32,28,32028,32695.97833123845,"list(c(-87.6777627389996, -87.6826368219061, -87.6826359564348, -87.6826307514929, -87.6826231505165, -87.6826190111921, -87.6826161397868, -87.6824474936456, -87.6820991022517, -87.6819421332943, -87.6814040278111, -87.6811405244738, -87.6807199230991, -87.6806758838515, -87.6802006524735, -87.6799706779198, -87.6796830662848, -87.6791292826107, -87.6783642170756, -87.6782455546634, -87.6781404818499, -87.6777314491469, -87.6777351922675, -87.6777365846362, -87.6777488672365, -87.677752379827, -87.6777583046505, 
-87.6777621898863, -87.6777627389996, 41.92173662866, 41.9212322015548, 41.9212104367559, 41.9210818405081, 41.9208940371553, 41.9207915168208, 41.9207106001876, 41.9207187557087, 41.9207249152798, 41.9207276900936, 41.9207372047258, 41.9207418554053, 41.9207492778892, 41.9207500550163, 41.9207580602336, 41.920761933521, 41.920766497185, 41.9207752821031, 41.9207873889808, 41.9207892776286, 41.9207909393633, 41.9207971391977, 41.920934262133, 41.9209852575388, 41.9212786308725, 41.9213977528244, 
41.9215986889934, 41.9217252748916, 41.92173662866))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,10,43010,183181.20057640594,"list(c(-87.6628274718333, -87.6631696202501, -87.6631850169448, -87.6631643807584, -87.6631576748418, -87.6631544815084, -87.6631522351959, -87.663151864221, -87.6631491242586, -87.6631462784271, -87.6631429926217, -87.6631421775285, -87.6631331346316, -87.6631048242682, -87.663095872264, -87.6630917036228, -87.6630925651817, -87.6630952357223, -87.6630618217356, -87.6630544498623, -87.6630442642758, -87.6630442670033, -87.6582131461574, -87.6582191066131, -87.6575305230141, -87.6572905556611, -87.6570115576656, 
-87.6566294039538, -87.6564290907626, -87.655989437657, -87.655795770059, -87.6555482270928, -87.655399472047, -87.6549751793121, -87.6547619233033, -87.654577380315, -87.6543943439416, -87.654148139615, -87.6539477880717, -87.6536937097192, -87.6533674582364, -87.6534281868956, -87.6538027411306, -87.6540365277815, -87.6541493119372, -87.6546439142838, -87.6550896199508, -87.6552501104287, -87.6554788097301, -87.6558538622335, -87.6560894123975, -87.656462832434, -87.6565223939922, -87.6568127214697, 
-87.6570673787847, -87.6572889489535, -87.6576211050084, -87.6576754244463, -87.6578387414409, -87.6582790858757, -87.6584459969753, -87.6588512299461, -87.6588911877396, -87.6591553385057, -87.6594977656523, -87.6597866737318, -87.660002168363, -87.6601086662301, -87.6601209399181, -87.6603995668975, -87.6607150088387, -87.6611691964098, -87.6619530683204, -87.6620355184188, -87.6620749427857, -87.6621509341669, -87.6624368756769, -87.6627067445248, -87.6628274718333, 41.9204819871819, 41.9207298359925, 
41.9207409892006, 41.9205839100161, 41.9203359736944, 41.9201741554879, 41.9200587476687, 41.9200342944484, 41.9198536257709, 41.919665904357, 41.9194812536281, 41.9194502939966, 41.9194072051587, 41.9190149129918, 41.9186461812872, 41.918469542356, 41.9182346415579, 41.9179107829168, 41.9178454676354, 41.9177907145916, 41.9177150692362, 41.9177148926792, 41.9178708800358, 41.9180341653998, 41.9180444119174, 41.9180479663768, 41.9180525651412, 41.9180588632306, 41.9180616067741, 41.9180676587018, 
41.9180708884744, 41.9180750167067, 41.9180770471421, 41.9180828285756, 41.9180864809417, 41.918088492554, 41.9180904875312, 41.9180931703359, 41.9180960465344, 41.918099702079, 41.9181049686485, 41.9199226968923, 41.9199164487507, 41.9199138521257, 41.9199125991694, 41.9199053184711, 41.9198987556042, 41.9198958895606, 41.9198918055157, 41.9198856249733, 41.9198817425914, 41.9198762762787, 41.9198754042707, 41.9198704190162, 41.9198670769482, 41.9198641682151, 41.9198578906905, 41.9198569364671, 
41.9198540669713, 41.9198469854307, 41.9198443008545, 41.9198420167593, 41.9198417934566, 41.9198403175498, 41.9198362697001, 41.9198328536599, 41.9198300253462, 41.9198286610663, 41.9198285022386, 41.9198250312377, 41.9198211714935, 41.9200959222723, 41.9205700991528, 41.9205073816946, 41.920477353245, 41.9204194727875, 41.9202018541361, 41.920396430669, 41.9204819871819))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,32,43032,3596.0149190693505,"list(list(c(-87.6382635184042, -87.6393650520605, -87.639366149667, -87.6389623714551, -87.6389367704202, -87.6385688042963, -87.6382796704259, -87.6382635184042, 41.9219695004504, 41.9237703623891, 41.9237703437023, 41.9231011088174, 41.9219606226674, 41.9219652287901, 41.9219692744633, 41.9219695004504)), list(c(-87.6363170736742, -87.6363891435959, -87.6363891897211, -87.6363170736742, 41.9187870463112, 41.918904887508, 41.9188946228791, 41.9187870463112)))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,21,43021,148014.05316264994,"list(c(-87.6463195609125, -87.6535685240676, -87.653557766023, -87.6535479493471, -87.6535352060146, -87.6535299704056, -87.6535109944964, -87.6535071094739, -87.6535054102741, -87.6535033345551, -87.6534998555757, -87.6534964417591, -87.653487709049, -87.6510646811376, -87.6486325579525, -87.6486384309057, -87.6486467829461, -87.6486469693345, -87.6486713769975, -87.6486833854718, -87.6486895066356, -87.6486967227475, -87.6484513992284, -87.6480919300349, -87.6479946840834, -87.6477010009406, -87.6474823087171, 
-87.6462761233933, -87.6463195609125, 41.9249855912822, 41.9242373601533, 41.9238841355285, 41.9235557974402, 41.9231295599234, 41.9229544474257, 41.9223882290427, 41.9222743756093, 41.9222219783029, 41.9221614009775, 41.922059871512, 41.921962623421, 41.9217384862852, 41.9217782718947, 41.9218170509229, 41.9220318909296, 41.9222405566621, 41.9222454973771, 41.9228925114144, 41.9232369007822, 41.9234173754781, 41.9236301345289, 41.9236330729575, 41.9236385023076, 41.923639969928, 41.9236444012938, 
41.9236494823917, 41.9236683348154, 41.9249855912822))"
43,Miscellaneous-CDOT,W ARMITAGE AVE & N CLARK ST & W CORTLAND ST & N HALSTED ST & W FULLERTON AVE,2010,90000,37415,N CLARK ST & W ARMITAGE AVE,N HALSTED ST & W ARMITAGE AVE,N CLARK ST & W CORTLAND ST,N HALSTED ST & W CORTLAND ST,N CLARK ST & W FULLERTON AVE,41.9184774,-87.6361277,google,41.918183648000024,-87.64850884399993,census,41.9151671,-87.7410804,google,41.9151671,-87.7410804,google,41.925588281000046,-87.64047710899996,census,3454317.8500179574,43,20,43020,128924.41940717284,"list(c(-87.6414713644402, -87.6414758625819, -87.6463195609417, -87.6463064996055, -87.6448645897568, -87.6442388511118, -87.6438750244308, -87.6438563149238, -87.6438458105603, -87.6438458267312, -87.6438425010093, -87.6438364893151, -87.6438304990786, -87.643822846519, -87.6438169117085, -87.6438112098594, -87.6438051182302, -87.6438005610631, -87.6437982478639, -87.6437964407484, -87.6437871859002, -87.6437871421212, -87.6437698866478, -87.6437579592821, -87.6437488121519, -87.6437439265603, -87.6437431009564, 
-87.6437284012762, -87.6413048058483, -87.6413048235702, -87.641304856961, -87.6413176373704, -87.6413281833804, -87.641341104901, -87.6413587524341, -87.6413657194857, -87.6413692258951, -87.6413724285504, -87.6413738668437, -87.6413764370789, -87.6413846836122, -87.6413948091228, -87.6414048969531, -87.6414081048097, -87.6414097489902, -87.6414139571907, -87.6414239105746, -87.6414303600977, -87.6414349406085, -87.6414391928568, -87.6414420695137, -87.6414435421459, -87.6414632703288, -87.6414713644402, 
41.9253214315958, 41.925485289369, 41.9249855912792, 41.9245895071671, 41.9246013888603, 41.9246114342681, 41.9246170407731, 41.924037736029, 41.92370447713, 41.9237044768841, 41.9235987993788, 41.9234077870153, 41.9232269341639, 41.9229684372398, 41.9227938412623, 41.9226261077866, 41.9224376528007, 41.9222909741111, 41.9222164819829, 41.9221582935832, 41.9218878910504, 41.9218865990813, 41.9213824517218, 41.9209886387731, 41.9206847432941, 41.920531285723, 41.9205053464689, 41.9200720473761, 41.920108844822, 
41.9201094745912, 41.920110669079, 41.920565561825, 41.9208341751916, 41.9211549980073, 41.9216913806438, 41.9219265919218, 41.9220449546891, 41.9221532061774, 41.9222018973751, 41.9222889321997, 41.9225459510011, 41.9228439381005, 41.923140828365, 41.9232486407876, 41.923298073608, 41.9234245807645, 41.923737464892, 41.9239402093565, 41.9240807960566, 41.9242382303032, 41.9243460955933, 41.9244002205399, 41.9250638924386, 41.9253214315958))"
