ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2,total_length,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,intersect_length,geometry
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,07028,28,1963223.64469,5881.66970801,7,224.4534720298896,"c(-87.5588044051395, -87.5600278481531, 41.7409244973017, 41.742724837629)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,07027,27,1868200.01564,5969.3944575,7,224.57138109110093,"c(-87.5600278481531, -87.5612520025225, 41.742724837629, 41.7445261107156)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,07023,23,2196507.34086,5964.66384557,7,447.33156369541894,"c(-87.5612611872264, -87.5636998287079, 41.7445396250505, 41.7481276047979)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,07024,24,2413598.03302,6625.12536295,7,1.6848882697268408,"c(-87.5612520025225, -87.5612611872264, 41.7445261107156, 41.7445396250505)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,07015,15,2202949.76044,7957.60860081,7,209.10177438575406,"c(-87.5662340551782, -87.5673742057095, 41.7518557394733, 41.7535328708776)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10030,30,2303295.85982,6275.52802981,10,467.046482523902,"c(-87.5352857318916, -87.5378288264996, 41.7062937712551, 41.7100404533214)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10001,1,5626781.35958,10344.1270779,10,61.65890901566735,"c(-87.5473370735358, -87.5476729782995, 41.7240443675613, 41.7245389681015)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10007,7,18449436.2225,20406.4368121,10,746.3531879614695,"c(-87.5424042627689, -87.5464696661922, 41.7167800963103, 41.7227671201458)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10018,18,2739629.90398,6779.88970844,10,304.76043600642197,"c(-87.5538938904022, -87.5555547105806, 41.7336973521091, 41.7361419018143)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10031,31,6260763.18283,13190.1198998,10,690.2105345347792,"c(-87.5378288264996, -87.5415876048272, 41.7100404533214, 41.7155772715572)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10026,26,20339197.8038,26370.3374614,10,149.94414826034875,"c(-87.5415876048272, -87.5424042627689, 41.7155772715572, 41.7167800963103)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10027,27,3797484.97011,9690.53823511,10,100.15977207521308,"c(-87.5563544939072, -87.5569003714602, 41.737319022438, 41.7381224167355)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10028,28,3281089.78196,8607.37153278,10,228.2410588035904,"c(-87.5328671, -87.5341097107287, 41.70273, 41.7045610000284)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10029,29,3720032.47776,9200.77985718,10,215.9980050189933,"c(-87.5341097107287, -87.5352857318916, 41.7045610000284, 41.7062937712551)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10034,34,3327051.33726,11098.9432663,10,485.1357852623711,"c(-87.5512503588516, -87.5538938904022, 41.729805923189, 41.7336973521091)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,10036,36,2895045.9045,9330.0426145,10,815.8338224521552,"list(c(-87.5476729782995, -87.5512503588516, 41.7245389681015, 41.729805923189), c(-87.5464696661922, -87.5473370735358, 41.7227671201458, 41.7240443675613))"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,11002,2,3698186.8078,8048.84297547,11,857.6598179022333,"c(-87.6400707843303, -87.6447635039755, 41.8602636364013, 41.8671395506203)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,11030,30,5122856.73673,13416.0916311,11,247.41694026366625,"c(-87.6299494576119, -87.6313024778022, 41.8454278776101, 41.8474115736402)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,11007,7,7992689.64333,14820.057152,11,899.857895354069,"c(-87.6447635039755, -87.6496881973258, 41.8671395506203, 41.8743535641529)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,11033,33,1770211.53002,8214.41017822,11,32.53368153034808,"c(-87.6398927948716, -87.6400707843303, 41.8600028080125, 41.8602636364013)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,20026,26,2685764.72181,7473.68720193,20,31.502799524076707,"c(-87.589364687035, -87.5895366379157, 41.7858609446711, 41.7861135837393)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,25003,3,3909890.27327,10135.1881446,25,438.14267083505047,"c(-87.6496881973258, -87.6520864431344, 41.8743535641529, 41.877866006098)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,25010,10,1360920.00236,4956.09857182,25,313.7263176315928,"c(-87.6520864431344, -87.6538038375848, 41.877866006098, 41.8803810134662)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,25027,27,19381509.12,25695.5906397,25,290.5158846757222,"c(-87.6383034674897, -87.6398927948716, 41.8576736776194, 41.8600028080125)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,25031,31,1250016.48791,6239.16687693,25,90.21211512092513,"c(-87.6538038375848, -87.6542977, 41.8803810134662, 41.8811042)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,25006,6,2348535.54294,7010.23955063,25,670.6774166965685,"c(-87.6313024778022, -87.6349705552771, 41.8474115736402, 41.852788733207)"
10,Miscellaneous-CDOT,106 th & Avenue H -4 corners,2007,39000,7717,106 th & Avenue H,106 th & 4 corners,41.70273,-87.5328671,google,41.8811042,-87.6542977,google,22242.889582830292,25014,14,6515043.93166,12070.968793,25,609.297478467993,"c(-87.6349705552771, -87.6383034674897, 41.852788733207, 41.8576736776194)"
23,Miscellaneous-CDOT,Diagonal Parking-Archer & Kolin,2006,25000,19282,Diagonal Parking & Archer,Diagonal Parking & Kolin,41.7184175,-87.8930973,google,41.8489175,-87.7322405,google,19709.19716183222,23016,16,1735616.06382,6287.55539892,23,273.8240815773335,"c(-87.7955330912729, -87.7932972389459, 41.7976595953365, 41.7994723053757)"
23,Miscellaneous-CDOT,Diagonal Parking-Archer & Kolin,2006,25000,19282,Diagonal Parking & Archer,Diagonal Parking & Kolin,41.7184175,-87.8930973,google,41.8489175,-87.7322405,google,19709.19716183222,23027,27,2507499.30235,6620.9458349,23,428.90993111052416,"c(-87.8000836382795, -87.7965818125516, 41.7939698033937, 41.7968092976853)"
23,Miscellaneous-CDOT,Diagonal Parking-Archer & Kolin,2006,25000,19282,Diagonal Parking & Archer,Diagonal Parking & Kolin,41.7184175,-87.8930973,google,41.8489175,-87.7322405,google,19709.19716183222,23021,21,2289979.60108,7035.12571686,23,128.44187896168572,"c(-87.7965818125516, -87.7955330912729, 41.7968092976853, 41.7976595953365)"
23,Miscellaneous-CDOT,Diagonal Parking-Archer & Kolin,2006,25000,19282,Diagonal Parking & Archer,Diagonal Parking & Kolin,41.7184175,-87.8930973,google,41.8489175,-87.7322405,google,19709.19716183222,23036,36,2582236.50563,6833.12527185,23,180.1977689545358,"c(-87.8015547664533, -87.8000836382795, 41.7927768159961, 41.7939698033937)"
23,Miscellaneous-CDOT,Diagonal Parking-Archer & Kolin,2006,25000,19282,Diagonal Parking & Archer,Diagonal Parking & Kolin,41.7184175,-87.8930973,google,41.8489175,-87.7322405,google,19709.19716183222,22006,6,4355602.51381,9179.66097863,22,464.52060951605495,"c(-87.7392503295569, -87.7354519060688, 41.8432462960545, 41.8463195348166)"
23,Miscellaneous-CDOT,Diagonal Parking-Archer & Kolin,2006,25000,19282,Diagonal Parking & Archer,Diagonal Parking & Kolin,41.7184175,-87.8930973,google,41.8489175,-87.7322405,google,19709.19716183222,22021,21,6507096.07815,11403.7692941,22,392.697675991061,"c(-87.7354519060688, -87.7322405, 41.8463195348166, 41.8489175)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12002,2,14889558.1918,22742.6503747,12,716.6708642852511,"c(-87.6906596529684, -87.6886405005809, 41.8364793347987, 41.8302122139146)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12006,6,4881041.72994,10082.8889682,12,624.4980289252309,"c(-87.6886405005809, -87.6868813587735, 41.8302122139146, 41.8247510943223)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12007,7,4694691.70793,11733.5155273,12,893.2723766797825,"c(-87.6979502571686, -87.6954318275064, 41.8590976778385, 41.8512863713426)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12015,15,13755853.3743,26044.8829636,12,739.7157570453643,"c(-87.6927441469286, -87.6906596529684, 41.8429479408449, 41.8364793347987)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12018,18,2308943.49307,8180.47002002,12,206.65122285518967,"c(-87.6944613810462, -87.6938789054741, 41.8482758547134, 41.8464687604159)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12021,21,14184319.9888,17983.6691852,12,714.8462927298274,"c(-87.6860816184174, -87.6840685, 41.8222680453259, 41.8160168)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12017,17,3451690.18039,12109.081656,12,283.9442783430747,"c(-87.6868813587735, -87.6860816184174, 41.8247510943223, 41.8222680453259)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,12010,10,2306228.99566,9298.19898953,12,344.2699666066058,"c(-87.6954318275064, -87.6944613810462, 41.8512863713426, 41.8482758547134)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,26002,2,1254055.55287,5312.18073794,26,159.19709198557555,"c(-87.7116349093117, -87.7111854389057, 41.9015084841525, 41.9001164271701)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,26006,6,1129705.52169,4989.13990762,26,163.63534605531237,"c(-87.7144049611205, -87.7139428360569, 41.9100862468717, 41.9086553918263)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,26009,9,2051059.83182,7950.64547705,26,817.330990842195,"c(-87.7139428360569, -87.7116349093117, 41.9086553918263, 41.9015084841525)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,26014,14,1755352.40563,5348.59225413,26,199.1104836193374,"c(-87.7149673, -87.7144049611205, 41.9118273, 41.9100862468717)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,28002,2,2805850.48294,6885.91202694,28,631.1991332319463,"c(-87.7080130241293, -87.7062316639894, 41.8902893499111, 41.884769929292)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,28003,3,1921183.61944,6548.94181368,28,104.54492849026182,"c(-87.7053057137077, -87.7050107248816, 41.8819005490758, 41.8809863675182)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,24014,14,6680840.09591,14739.7943612,24,842.0162402629331,"c(-87.7003247422319, -87.6979502571686, 41.86646071972, 41.8590976778385)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,24016,16,8465562.9746,20371.3507364,24,402.6242151876102,"c(-87.6938789054741, -87.6927441469286, 41.8464687604159, 41.8429479408449)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,27005,5,3873720.77477,11093.468293,27,525.3933386632384,"c(-87.7111854389057, -87.7097022043898, 41.9001164271701, 41.8955222512578)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,27044,44,2164376.2519,6824.6334304600005,27,598.4357909453313,"c(-87.7097022043898, -87.7080130241293, 41.8955222512578, 41.8902893499111)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,27026,26,3150169.61043,8705.83643226,27,328.14013764096063,"c(-87.7062316639894, -87.7053057137077, 41.884769929292, 41.8819005490758)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,28035,35,3577416.36439,7572.34080414,28,558.6832771040577,"c(-87.7026690638566, -87.7010931581852, 41.8737285163823, 41.8688431274851)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,28032,32,3502315.22042,7974.81698362,28,829.9978507552064,"c(-87.7050107248816, -87.7026690638566, 41.8809863675182, 41.8737285163823)"
26,POD Camera,Drake & Wabansia - SW corner,2009,37000,22530,Drake & Wabansia,Drake & SW corner,41.9118273,-87.7149673,google,41.8160168,-87.6840685,google,10956.62409302444,28034,34,8886301.32385,16929.7029391,28,272.446480770147,"c(-87.7010931581852, -87.7003247422319, 41.8688431274851, 41.86646071972)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,26001,1,778395.869233,4673.16066639,26,203.95352392008039,"c(-87.6918636521588, -87.6943276743335, 41.8993696006712, 41.8993441484665)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,26002,2,1254055.55287,5312.18073794,26,14.71516233944655,"c(-87.7086907112962, -87.7088684885684, 41.8991947361673, 41.8991928756115)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,26010,10,1621457.25272,7688.56212629,26,166.87426504304517,"c(-87.706674664065, -87.7086907112962, 41.8992158162309, 41.8991947361673)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,26033,33,977394.41094,4993.50585469,26,52.62491793063969,"c(-87.6961560031087, -87.6967917794382, 41.8993252286239, 41.8993186427091)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,26027,27,9955203.69684,13641.4977359,26,818.0343593356334,"c(-87.6967917794382, -87.706674664065, 41.8993186427091, 41.8992158162309)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,26036,36,1028216.65584,5649.78957368,26,151.33563307025557,"c(-87.6943276743335, -87.6961560031087, 41.8993441484665, 41.8993252286239)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,26039,39,864032.391342,4664.03318429,26,407.79888226935816,"c(-87.6869369087094, -87.6918636521588, 41.8994203336329, 41.8993696006712)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,01012,12,1764935.25853,6633.86263687,1,202.82465001029365,"c(-87.6844865189551, -87.6869369087094, 41.8994454879888, 41.8994203336329)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,02014,14,1423449.65237,5605.71061096,2,202.5022074654282,"c(-87.6795996016643, -87.682046099724, 41.8994954988003, 41.8994704881989)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,02017,17,1988543.04627,7971.24789549,2,201.99920720035303,"c(-87.682046099724, -87.6844865189551, 41.8994704881989, 41.8994454879888)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,02021,21,1337008.96705,6280.90237694,2,1.6307509060249907,"c(-87.6795799, -87.6795996016643, 41.8994957, 41.8994954988003)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,27005,5,3873720.77477,11093.468293,27,323.37943601093093,"c(-87.7088684885684, -87.7127753075453, 41.8991928756115, 41.8991519189394)"
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,28006,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,2999.7580713146,27029,29,1495510.70467,5452.78579357,27,252.085075813123,"c(-87.7127753075453, -87.7158208, 41.8991519189394, 41.8991199)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43015,15,807818.415117,4490.05839228,43,90.27176635790165,"c(-87.6357344519575, -87.6365926823486, 41.9178534060849, 41.9183546537974)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43044,44,1132700.09495,5490.88647263,43,179.39807053899332,"c(-87.6396334363114, -87.6413391419239, 41.9201304851578, 41.9211265562599)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43016,16,1746209.07946,5286.74545374,43,1.7978211677698774,"c(-87.6487612038374, -87.6487783, 41.9254601191942, 41.9254701)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43017,17,859855.256483,3916.78300329,43,201.22975444142324,"c(-87.6377202197811, -87.6396334363114, 41.9190131680582, 41.9201304851578)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43020,20,1312612.14109,5301.53959501,43,259.8188168599962,"c(-87.6413391419239, -87.6438095773642, 41.9211265562599, 41.9225691023558)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43021,21,1438734.41775,5284.18880963,43,1.0800403884557506,"c(-87.6487509333267, -87.6487612038374, 41.9254541232277, 41.9254601191942)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43024,24,405864.157715,3647.67866046,43,118.59629646137972,"c(-87.6365926823486, -87.6377202197811, 41.9183546537974, 41.9190131680582)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43029,29,1751739.34029,5289.53439572,43,519.6534037110572,"c(-87.6438095773642, -87.6487509333267, 41.9225691023558, 41.9254541232277)"
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,41697,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,1847.5466763289764,43032,32,17440892.3372,29608.1157954,43,475.70070640199964,"c(-87.6312121, -87.6357344519575, 41.9152119, 41.9178534060849)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,02028,28,841143.702777,4511.3528133,2,109.39000021953736,"c(-87.6364673242353, -87.6367373179709, 41.9066659465053, 41.9076289732932)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,02028,28,841143.702777,4511.3528133,2,109.39000021953736,"c(-87.6364673242353, -87.6367373179709, 41.9066659465053, 41.9076289732932)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,02046,46,679109.612138,4363.84052511,2,125.14963073885043,"c(-87.6378862579688, -87.6381951988932, 41.9117267364161, 41.9128285009735)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,02046,46,679109.612138,4363.84052511,2,125.14963073885043,"c(-87.6378862579688, -87.6381951988932, 41.9117267364161, 41.9128285009735)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,02035,35,756820.344439,3590.12565266,2,211.91168464047828,"c(-87.6356738198779, -87.6361968161582, 41.903835464732, 41.9057010553677)"
