ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_A,lon_A,lat_B,lon_B,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,geometry
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,15007,7,1846635.58447,6603.80390176,15,"c(-87.6701478969999, -87.6737660511834, 41.7739380310001, 41.7742195539024)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,16004,4,1769040.99895,5978.69914377,16,"c(-87.6835292311731, -87.6872000127129, 41.7749786328703, 41.7752638145716)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,16006,6,2075786.40567,7224.30082644,16,"c(-87.6787743973613, -87.6821687208027, 41.7746090540662, 41.7748729049849)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,16021,21,4283194.20099,10458.7280469,16,"c(-87.6821687208027, -87.6835292311731, 41.7748729049849, 41.7749786328703)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,16024,24,1963226.21,5699.76335417,16,"c(-87.6737660511834, -87.6787743973613, 41.7742195539024, 41.7746090540662)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,17014,14,2204678.04613,7954.33591322,17,"c(-87.6994100817987, -87.7055056496069, 41.7762115515095, 41.7766841909111)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,17006,6,1875025.42433,7310.54207807,17,"c(-87.6896422909993, -87.6933058482742, 41.77545348816, 41.7757379103146)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,17007,7,1986714.4415,5980.93796611,17,"c(-87.6945286236054, -87.6994100817987, 41.7758328146401, 41.7762115515095)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,17016,16,2316213.17281,7316.07545238,17,"c(-87.6933058482742, -87.6945286236054, 41.7757379103146, 41.7758328146401)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,17025,25,2651596.18932,8645.2159863,17,"c(-87.6872000127129, -87.6896422909993, 41.7752638145716, 41.77545348816)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,23010,10,3265825.33868,10305.5476366,23,"c(-87.7251907885978, -87.7337543748929, 41.7782082934363, 41.7788702492385)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,23011,11,2760637.56498,7018.01805837,23,"c(-87.71285602245, -87.7202842697156, 41.777253687876, 41.7778287322047)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,23001,1,3668070.00557,12278.1795703,23,"c(-87.7929051375348, -87.8011897006196, 41.7834248003418, 41.7840602298174)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,23008,8,37466929.6598,24643.3812586,23,"c(-87.7423307407659, -87.7618440550769, 41.7795325418534, 41.7810369909043)"
