ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,year,weighted_cost
09023,23,2933224.49597,7973.65939069,9,2014,149450.1026624222
09023,23,2933224.49597,7973.65939069,9,2015,0
09023,23,2933224.49597,7973.65939069,9,2016,45675.087771147606
09023,23,2933224.49597,7973.65939069,9,2017,32906.09999999673
09023,23,2933224.49597,7973.65939069,9,2018,42514.61757763714
09023,23,2933224.49597,7973.65939069,9,2019,98217.54190484637
09023,23,2933224.49597,7973.65939069,9,2020,500
09023,23,2933224.49597,7973.65939069,9,2021,0
09023,23,2933224.49597,7973.65939069,9,2022,5795.6887893475905
09024,24,10567207.0559,14818.1974651,9,2003,0
09024,24,10567207.0559,14818.1974651,9,2004,0
09024,24,10567207.0559,14818.1974651,9,2005,0
09024,24,10567207.0559,14818.1974651,9,2006,0
09024,24,10567207.0559,14818.1974651,9,2007,0
09024,24,10567207.0559,14818.1974651,9,2008,0
09024,24,10567207.0559,14818.1974651,9,2009,0
09024,24,10567207.0559,14818.1974651,9,2010,0
09024,24,10567207.0559,14818.1974651,9,2011,107.3163410132214
09024,24,10567207.0559,14818.1974651,9,2012,0
09024,24,10567207.0559,14818.1974651,9,2013,0
09024,24,10567207.0559,14818.1974651,9,2014,0
09024,24,10567207.0559,14818.1974651,9,2015,20999.973210094548
09024,24,10567207.0559,14818.1974651,9,2016,0
09024,24,10567207.0559,14818.1974651,9,2017,0
09024,24,10567207.0559,14818.1974651,9,2018,0
09024,24,10567207.0559,14818.1974651,9,2019,1395.2766702623192
09024,24,10567207.0559,14818.1974651,9,2020,15939.859357719557
09024,24,10567207.0559,14818.1974651,9,2021,17767.71598509779
09024,24,10567207.0559,14818.1974651,9,2022,1421.3016941969627
09025,25,2411776.40806,6755.68888272,9,2003,0
09025,25,2411776.40806,6755.68888272,9,2004,0
09025,25,2411776.40806,6755.68888272,9,2005,30111
09025,25,2411776.40806,6755.68888272,9,2006,0
09025,25,2411776.40806,6755.68888272,9,2007,714
09025,25,2411776.40806,6755.68888272,9,2008,0
09025,25,2411776.40806,6755.68888272,9,2009,0
09025,25,2411776.40806,6755.68888272,9,2010,0
09025,25,2411776.40806,6755.68888272,9,2011,0
09025,25,2411776.40806,6755.68888272,9,2012,99114.5566887412
09025,25,2411776.40806,6755.68888272,9,2013,0
09025,25,2411776.40806,6755.68888272,9,2014,0
09025,25,2411776.40806,6755.68888272,9,2015,0
09025,25,2411776.40806,6755.68888272,9,2016,0
09025,25,2411776.40806,6755.68888272,9,2017,0
09025,25,2411776.40806,6755.68888272,9,2018,42012.48191375186
09025,25,2411776.40806,6755.68888272,9,2019,63866.019999996795
09025,25,2411776.40806,6755.68888272,9,2020,76822.97444338586
09025,25,2411776.40806,6755.68888272,9,2021,89.98523214491597
09025,25,2411776.40806,6755.68888272,9,2022,0
09026,26,8547992.80271,14083.4317914,9,2003,0
09026,26,8547992.80271,14083.4317914,9,2004,0
09026,26,8547992.80271,14083.4317914,9,2005,13124.48826848718
09026,26,8547992.80271,14083.4317914,9,2006,0
09026,26,8547992.80271,14083.4317914,9,2007,0
09026,26,8547992.80271,14083.4317914,9,2008,94937
09026,26,8547992.80271,14083.4317914,9,2009,0
09026,26,8547992.80271,14083.4317914,9,2010,0
09026,26,8547992.80271,14083.4317914,9,2011,0
09026,26,8547992.80271,14083.4317914,9,2012,0
09026,26,8547992.80271,14083.4317914,9,2013,0
09026,26,8547992.80271,14083.4317914,9,2014,0
09026,26,8547992.80271,14083.4317914,9,2015,0
09026,26,8547992.80271,14083.4317914,9,2016,0
09026,26,8547992.80271,14083.4317914,9,2017,0
09026,26,8547992.80271,14083.4317914,9,2018,0
09026,26,8547992.80271,14083.4317914,9,2019,0
09026,26,8547992.80271,14083.4317914,9,2020,0
09026,26,8547992.80271,14083.4317914,9,2021,0
09026,26,8547992.80271,14083.4317914,9,2022,0
09027,27,2614020.2618,7291.5860068,9,2003,0
09027,27,2614020.2618,7291.5860068,9,2004,0
09027,27,2614020.2618,7291.5860068,9,2005,14049.518705512288
09027,27,2614020.2618,7291.5860068,9,2006,110553.2681291398
09027,27,2614020.2618,7291.5860068,9,2007,44409.476867969046
09027,27,2614020.2618,7291.5860068,9,2008,3.1321543634525506
09027,27,2614020.2618,7291.5860068,9,2009,0
09027,27,2614020.2618,7291.5860068,9,2010,2095.3641185892393
09027,27,2614020.2618,7291.5860068,9,2011,16655.969252682306
09027,27,2614020.2618,7291.5860068,9,2012,88950.5130340059
09027,27,2614020.2618,7291.5860068,9,2013,39335.306622732845
09027,27,2614020.2618,7291.5860068,9,2014,99.08189134968228
09027,27,2614020.2618,7291.5860068,9,2015,69351.05781088816
09027,27,2614020.2618,7291.5860068,9,2016,46790.32640130148
09027,27,2614020.2618,7291.5860068,9,2017,0
09027,27,2614020.2618,7291.5860068,9,2018,135841.79368268733
09027,27,2614020.2618,7291.5860068,9,2019,7811.337004192076
09027,27,2614020.2618,7291.5860068,9,2020,0
09027,27,2614020.2618,7291.5860068,9,2021,0
09027,27,2614020.2618,7291.5860068,9,2022,107498.84542324695
09028,28,4202750.26605,11639.8981676,9,2003,0
09028,28,4202750.26605,11639.8981676,9,2004,0
09028,28,4202750.26605,11639.8981676,9,2005,67188.64059227041
09028,28,4202750.26605,11639.8981676,9,2006,57764.927425845366
09028,28,4202750.26605,11639.8981676,9,2007,0.8322206411194737
09028,28,4202750.26605,11639.8981676,9,2008,2492.0871160631214
09028,28,4202750.26605,11639.8981676,9,2009,26196.510901490463
09028,28,4202750.26605,11639.8981676,9,2010,828.153413270869
09028,28,4202750.26605,11639.8981676,9,2011,0
09028,28,4202750.26605,11639.8981676,9,2012,0
09028,28,4202750.26605,11639.8981676,9,2013,30457
09028,28,4202750.26605,11639.8981676,9,2014,41942.354099329415
09028,28,4202750.26605,11639.8981676,9,2015,88562.98853710131
09028,28,4202750.26605,11639.8981676,9,2016,0
09028,28,4202750.26605,11639.8981676,9,2017,61216.95999933658
09028,28,4202750.26605,11639.8981676,9,2018,8256.630641370033
09028,28,4202750.26605,11639.8981676,9,2019,49323.78517139651
09028,28,4202750.26605,11639.8981676,9,2020,10671.16
09028,28,4202750.26605,11639.8981676,9,2021,0
09028,28,4202750.26605,11639.8981676,9,2022,0
09029,29,2217777.18045,6711.87014459,9,2003,0
09029,29,2217777.18045,6711.87014459,9,2004,0
09029,29,2217777.18045,6711.87014459,9,2005,2591.0933596302675
09029,29,2217777.18045,6711.87014459,9,2006,49666.91414767997
09029,29,2217777.18045,6711.87014459,9,2007,0
09029,29,2217777.18045,6711.87014459,9,2008,2046.486515021727
09029,29,2217777.18045,6711.87014459,9,2009,0
09029,29,2217777.18045,6711.87014459,9,2010,0
09029,29,2217777.18045,6711.87014459,9,2011,49755.63863830062
09029,29,2217777.18045,6711.87014459,9,2012,0
09029,29,2217777.18045,6711.87014459,9,2013,0
09029,29,2217777.18045,6711.87014459,9,2014,0
09029,29,2217777.18045,6711.87014459,9,2015,23.231585159571125
09029,29,2217777.18045,6711.87014459,9,2016,141
09029,29,2217777.18045,6711.87014459,9,2017,0
09029,29,2217777.18045,6711.87014459,9,2018,0
09029,29,2217777.18045,6711.87014459,9,2019,0
09029,29,2217777.18045,6711.87014459,9,2020,0
09029,29,2217777.18045,6711.87014459,9,2021,0
09029,29,2217777.18045,6711.87014459,9,2022,0
09030,30,1889309.42272,5775.93233236,9,2003,0
09030,30,1889309.42272,5775.93233236,9,2004,0
09030,30,1889309.42272,5775.93233236,9,2005,10004.488178957941
09030,30,1889309.42272,5775.93233236,9,2006,95741.0032928908
09030,30,1889309.42272,5775.93233236,9,2007,96.18604949020644
09030,30,1889309.42272,5775.93233236,9,2008,0
09030,30,1889309.42272,5775.93233236,9,2009,89233.00000023442
09030,30,1889309.42272,5775.93233236,9,2010,0
09030,30,1889309.42272,5775.93233236,9,2011,4784.114447429321
09030,30,1889309.42272,5775.93233236,9,2012,79720.51383239125
09030,30,1889309.42272,5775.93233236,9,2013,0
09030,30,1889309.42272,5775.93233236,9,2014,2272.2928444554645
09030,30,1889309.42272,5775.93233236,9,2015,25674.039908510986
09030,30,1889309.42272,5775.93233236,9,2016,0
09030,30,1889309.42272,5775.93233236,9,2017,44833.61
09030,30,1889309.42272,5775.93233236,9,2018,63720.27
09030,30,1889309.42272,5775.93233236,9,2019,0
09030,30,1889309.42272,5775.93233236,9,2020,18281.52
09030,30,1889309.42272,5775.93233236,9,2021,0
09030,30,1889309.42272,5775.93233236,9,2022,112028.93703117235
09031,31,3892088.30719,8008.14846504,9,2003,0
09031,31,3892088.30719,8008.14846504,9,2004,0
09031,31,3892088.30719,8008.14846504,9,2005,18378.390459406968
09031,31,3892088.30719,8008.14846504,9,2006,63547.28836394429
09031,31,3892088.30719,8008.14846504,9,2007,0
09031,31,3892088.30719,8008.14846504,9,2008,5416.462331982397
09031,31,3892088.30719,8008.14846504,9,2009,6500
09031,31,3892088.30719,8008.14846504,9,2010,79370.55399143886
09031,31,3892088.30719,8008.14846504,9,2011,14485.25879515761
09031,31,3892088.30719,8008.14846504,9,2012,1587.8708195319139
09031,31,3892088.30719,8008.14846504,9,2013,86907.78509883238
09031,31,3892088.30719,8008.14846504,9,2014,59414.99999997853
09031,31,3892088.30719,8008.14846504,9,2015,0
09031,31,3892088.30719,8008.14846504,9,2016,0
09031,31,3892088.30719,8008.14846504,9,2017,812
09031,31,3892088.30719,8008.14846504,9,2018,1620.53
09031,31,3892088.30719,8008.14846504,9,2019,5742.183582935662
09031,31,3892088.30719,8008.14846504,9,2020,32368.789158722822
09031,31,3892088.30719,8008.14846504,9,2021,40062.648218950715
09031,31,3892088.30719,8008.14846504,9,2022,0
09032,32,1769288.70211,5321.81009177,9,2003,0
09032,32,1769288.70211,5321.81009177,9,2004,0
09032,32,1769288.70211,5321.81009177,9,2005,6992.844244862471
09032,32,1769288.70211,5321.81009177,9,2006,61.28026393420063
09032,32,1769288.70211,5321.81009177,9,2007,0
09032,32,1769288.70211,5321.81009177,9,2008,88903.45191831524
09032,32,1769288.70211,5321.81009177,9,2009,1479.9799823769868
09032,32,1769288.70211,5321.81009177,9,2010,182535.5426490089
09032,32,1769288.70211,5321.81009177,9,2011,0
09032,32,1769288.70211,5321.81009177,9,2012,630
09032,32,1769288.70211,5321.81009177,9,2013,0
09032,32,1769288.70211,5321.81009177,9,2014,36346.85546238681
09032,32,1769288.70211,5321.81009177,9,2015,0
09032,32,1769288.70211,5321.81009177,9,2016,0
09032,32,1769288.70211,5321.81009177,9,2017,98701.96421369963
09032,32,1769288.70211,5321.81009177,9,2018,0
09032,32,1769288.70211,5321.81009177,9,2019,0
09032,32,1769288.70211,5321.81009177,9,2020,0
09032,32,1769288.70211,5321.81009177,9,2021,0
09032,32,1769288.70211,5321.81009177,9,2022,0
09033,33,4555067.74192,9684.35416372,9,2003,0
09033,33,4555067.74192,9684.35416372,9,2004,0
09033,33,4555067.74192,9684.35416372,9,2005,0
09033,33,4555067.74192,9684.35416372,9,2006,0
09033,33,4555067.74192,9684.35416372,9,2007,50074.07683249535
09033,33,4555067.74192,9684.35416372,9,2008,8800
09033,33,4555067.74192,9684.35416372,9,2009,8799.084848693505
09033,33,4555067.74192,9684.35416372,9,2010,20000
09033,33,4555067.74192,9684.35416372,9,2011,0
09033,33,4555067.74192,9684.35416372,9,2012,50255.971037669355
09033,33,4555067.74192,9684.35416372,9,2013,26742.000000126583
09033,33,4555067.74192,9684.35416372,9,2014,92591.3298821063
09033,33,4555067.74192,9684.35416372,9,2015,123208.67974852583
09033,33,4555067.74192,9684.35416372,9,2016,120307.5326881884
09033,33,4555067.74192,9684.35416372,9,2017,64259.79
09033,33,4555067.74192,9684.35416372,9,2018,29404.42
09033,33,4555067.74192,9684.35416372,9,2019,106340.80000027639
09033,33,4555067.74192,9684.35416372,9,2020,0
09033,33,4555067.74192,9684.35416372,9,2021,0
09033,33,4555067.74192,9684.35416372,9,2022,0
09034,34,3050190.33303,7900.18079854,9,2003,0
09034,34,3050190.33303,7900.18079854,9,2004,0
09034,34,3050190.33303,7900.18079854,9,2005,9632.66303150178
09034,34,3050190.33303,7900.18079854,9,2006,19889.34916422886
09034,34,3050190.33303,7900.18079854,9,2007,0
09034,34,3050190.33303,7900.18079854,9,2008,10081.900144275925
09034,34,3050190.33303,7900.18079854,9,2009,0
09034,34,3050190.33303,7900.18079854,9,2010,0
09034,34,3050190.33303,7900.18079854,9,2011,20008.61840222289
09034,34,3050190.33303,7900.18079854,9,2012,0
09034,34,3050190.33303,7900.18079854,9,2013,0
09034,34,3050190.33303,7900.18079854,9,2014,0
09034,34,3050190.33303,7900.18079854,9,2015,4588.808731542053
09034,34,3050190.33303,7900.18079854,9,2016,46770.90717417529
09034,34,3050190.33303,7900.18079854,9,2017,46381.2900000064
09034,34,3050190.33303,7900.18079854,9,2018,63679.23000031455
09034,34,3050190.33303,7900.18079854,9,2019,0
09034,34,3050190.33303,7900.18079854,9,2020,0
09034,34,3050190.33303,7900.18079854,9,2021,96649.80000011966
09034,34,3050190.33303,7900.18079854,9,2022,0
09035,35,2022832.0978,6481.14804553,9,2003,0
09035,35,2022832.0978,6481.14804553,9,2004,0
09035,35,2022832.0978,6481.14804553,9,2005,12017.994980363475
09035,35,2022832.0978,6481.14804553,9,2006,0
09035,35,2022832.0978,6481.14804553,9,2007,69685.99999971555
09035,35,2022832.0978,6481.14804553,9,2008,138199.9999999909
09035,35,2022832.0978,6481.14804553,9,2009,1361.426294566534
09035,35,2022832.0978,6481.14804553,9,2010,77144.43924141033
09035,35,2022832.0978,6481.14804553,9,2011,173624.55076188318
09035,35,2022832.0978,6481.14804553,9,2012,23420.999999995227
09035,35,2022832.0978,6481.14804553,9,2013,140.58640539696063
09035,35,2022832.0978,6481.14804553,9,2014,0
09035,35,2022832.0978,6481.14804553,9,2015,53137.13061078084
09035,35,2022832.0978,6481.14804553,9,2016,102927.29999987877
09035,35,2022832.0978,6481.14804553,9,2017,0
09035,35,2022832.0978,6481.14804553,9,2018,0
09035,35,2022832.0978,6481.14804553,9,2019,45182.28
09035,35,2022832.0978,6481.14804553,9,2020,0
09035,35,2022832.0978,6481.14804553,9,2021,119818.95188104956
09035,35,2022832.0978,6481.14804553,9,2022,41215.779999991595
09036,36,2962388.62682,8075.01797494,9,2003,0
09036,36,2962388.62682,8075.01797494,9,2004,0
09036,36,2962388.62682,8075.01797494,9,2005,34050
09036,36,2962388.62682,8075.01797494,9,2006,0
09036,36,2962388.62682,8075.01797494,9,2007,0
09036,36,2962388.62682,8075.01797494,9,2008,0
09036,36,2962388.62682,8075.01797494,9,2009,1738.0392284749917
09036,36,2962388.62682,8075.01797494,9,2010,0
09036,36,2962388.62682,8075.01797494,9,2011,0
09036,36,2962388.62682,8075.01797494,9,2012,0
09036,36,2962388.62682,8075.01797494,9,2013,0
09036,36,2962388.62682,8075.01797494,9,2014,0
09036,36,2962388.62682,8075.01797494,9,2015,63027.999999849504
09036,36,2962388.62682,8075.01797494,9,2016,0
09036,36,2962388.62682,8075.01797494,9,2017,0
09036,36,2962388.62682,8075.01797494,9,2018,17318.610508611015
09036,36,2962388.62682,8075.01797494,9,2019,0
09036,36,2962388.62682,8075.01797494,9,2020,0
09036,36,2962388.62682,8075.01797494,9,2021,31458.268782746527
09036,36,2962388.62682,8075.01797494,9,2022,69176.27830573576
09037,37,7884256.71162,11972.0612075,9,2003,0
09037,37,7884256.71162,11972.0612075,9,2004,0
09037,37,7884256.71162,11972.0612075,9,2005,28652.474031715912
09037,37,7884256.71162,11972.0612075,9,2006,95561.83685611941
09037,37,7884256.71162,11972.0612075,9,2007,0
09037,37,7884256.71162,11972.0612075,9,2008,146273.00000036927
09037,37,7884256.71162,11972.0612075,9,2009,83647.48097349168
09037,37,7884256.71162,11972.0612075,9,2010,1064.6460933264314
09037,37,7884256.71162,11972.0612075,9,2011,12033.116829366147
09037,37,7884256.71162,11972.0612075,9,2012,183913.021304658
09037,37,7884256.71162,11972.0612075,9,2013,286131.25812521495
09037,37,7884256.71162,11972.0612075,9,2014,188.1816167961351
09037,37,7884256.71162,11972.0612075,9,2015,13575.692484875482
09037,37,7884256.71162,11972.0612075,9,2016,0
09037,37,7884256.71162,11972.0612075,9,2017,117013.28232901593
09037,37,7884256.71162,11972.0612075,9,2018,51886.28
09037,37,7884256.71162,11972.0612075,9,2019,78549.5246794199
09037,37,7884256.71162,11972.0612075,9,2020,29206.28
09037,37,7884256.71162,11972.0612075,9,2021,149416.62
09037,37,7884256.71162,11972.0612075,9,2022,113516.43999972465
09038,38,3657256.42856,8859.66804105,9,2003,0
09038,38,3657256.42856,8859.66804105,9,2004,0
09038,38,3657256.42856,8859.66804105,9,2005,4841.527484885519
09038,38,3657256.42856,8859.66804105,9,2006,55668.95871076109
09038,38,3657256.42856,8859.66804105,9,2007,34898.49653374204
09038,38,3657256.42856,8859.66804105,9,2008,565.287318116612
09038,38,3657256.42856,8859.66804105,9,2009,201476.31374140683
09038,38,3657256.42856,8859.66804105,9,2010,5611.048915387044
09038,38,3657256.42856,8859.66804105,9,2011,0
09038,38,3657256.42856,8859.66804105,9,2012,320.76433931685136
09038,38,3657256.42856,8859.66804105,9,2013,0
09038,38,3657256.42856,8859.66804105,9,2014,0
09038,38,3657256.42856,8859.66804105,9,2015,89.16183204842156
09038,38,3657256.42856,8859.66804105,9,2016,92.20964598110537
09038,38,3657256.42856,8859.66804105,9,2017,32304.283684895425
09038,38,3657256.42856,8859.66804105,9,2018,0
09038,38,3657256.42856,8859.66804105,9,2019,11965.730000000887
09038,38,3657256.42856,8859.66804105,9,2020,0
09038,38,3657256.42856,8859.66804105,9,2021,54262.38389621824
09038,38,3657256.42856,8859.66804105,9,2022,0
09039,39,5170235.85223,12030.9908203,9,2003,0
09039,39,5170235.85223,12030.9908203,9,2004,0
09039,39,5170235.85223,12030.9908203,9,2005,1604.3235061796051
09039,39,5170235.85223,12030.9908203,9,2006,5.185282264020918e-5
09039,39,5170235.85223,12030.9908203,9,2007,1020.6125364590981
09039,39,5170235.85223,12030.9908203,9,2008,39203.387077554136
09039,39,5170235.85223,12030.9908203,9,2009,7296.366844522865
09039,39,5170235.85223,12030.9908203,9,2010,1600
09039,39,5170235.85223,12030.9908203,9,2011,600
09039,39,5170235.85223,12030.9908203,9,2012,49963
09039,39,5170235.85223,12030.9908203,9,2013,70532.10682080354
09039,39,5170235.85223,12030.9908203,9,2014,0
09039,39,5170235.85223,12030.9908203,9,2015,0
09039,39,5170235.85223,12030.9908203,9,2016,33266.360000353685
09039,39,5170235.85223,12030.9908203,9,2017,0
09039,39,5170235.85223,12030.9908203,9,2018,10173.97495671063
09039,39,5170235.85223,12030.9908203,9,2019,31006.76
09039,39,5170235.85223,12030.9908203,9,2020,79860.83740688613
09039,39,5170235.85223,12030.9908203,9,2021,110821.87446980878
09039,39,5170235.85223,12030.9908203,9,2022,113857.25000001633
09040,40,1992321.84976,5989.76130138,9,2003,0
09040,40,1992321.84976,5989.76130138,9,2004,0
09040,40,1992321.84976,5989.76130138,9,2005,4396.714271081032
09040,40,1992321.84976,5989.76130138,9,2006,62611.990771473626
09040,40,1992321.84976,5989.76130138,9,2007,12000
09040,40,1992321.84976,5989.76130138,9,2008,3202.212892019867
09040,40,1992321.84976,5989.76130138,9,2009,1482.0219839172914
09040,40,1992321.84976,5989.76130138,9,2010,6676.53947042377
09040,40,1992321.84976,5989.76130138,9,2011,8492.397568348157
09040,40,1992321.84976,5989.76130138,9,2012,0
09040,40,1992321.84976,5989.76130138,9,2013,0
09040,40,1992321.84976,5989.76130138,9,2014,0
09040,40,1992321.84976,5989.76130138,9,2015,86466.70110430257
09040,40,1992321.84976,5989.76130138,9,2016,65665.57723670155
09040,40,1992321.84976,5989.76130138,9,2017,35257.720000356705
09040,40,1992321.84976,5989.76130138,9,2018,0
09040,40,1992321.84976,5989.76130138,9,2019,84122.51
09040,40,1992321.84976,5989.76130138,9,2020,22270.475
09040,40,1992321.84976,5989.76130138,9,2021,47868.064264108245
09040,40,1992321.84976,5989.76130138,9,2022,0
09041,41,4259608.41429,9689.0564644,9,2003,0
09041,41,4259608.41429,9689.0564644,9,2004,0
09041,41,4259608.41429,9689.0564644,9,2005,10597
09041,41,4259608.41429,9689.0564644,9,2006,1500.5296270503034
09041,41,4259608.41429,9689.0564644,9,2007,0
09041,41,4259608.41429,9689.0564644,9,2008,2000
09041,41,4259608.41429,9689.0564644,9,2009,59175
09041,41,4259608.41429,9689.0564644,9,2010,950.8430574932922
09041,41,4259608.41429,9689.0564644,9,2011,57464
09041,41,4259608.41429,9689.0564644,9,2012,0
09041,41,4259608.41429,9689.0564644,9,2013,0
09041,41,4259608.41429,9689.0564644,9,2014,44453
09041,41,4259608.41429,9689.0564644,9,2015,47111
09041,41,4259608.41429,9689.0564644,9,2016,79436.71000014173
09041,41,4259608.41429,9689.0564644,9,2017,0
09041,41,4259608.41429,9689.0564644,9,2018,0
09041,41,4259608.41429,9689.0564644,9,2019,2800
09041,41,4259608.41429,9689.0564644,9,2020,46372.93695514914
09041,41,4259608.41429,9689.0564644,9,2021,54019.58
09041,41,4259608.41429,9689.0564644,9,2022,5585.94
09042,42,5597559.40268,13029.8081694,9,2003,0
09042,42,5597559.40268,13029.8081694,9,2004,0
09042,42,5597559.40268,13029.8081694,9,2005,0
09042,42,5597559.40268,13029.8081694,9,2006,609.7096167266143
09042,42,5597559.40268,13029.8081694,9,2007,0
09042,42,5597559.40268,13029.8081694,9,2008,0
09042,42,5597559.40268,13029.8081694,9,2009,0
09042,42,5597559.40268,13029.8081694,9,2010,0
09042,42,5597559.40268,13029.8081694,9,2011,0
09042,42,5597559.40268,13029.8081694,9,2012,0
09042,42,5597559.40268,13029.8081694,9,2013,0
09042,42,5597559.40268,13029.8081694,9,2014,84801.12424848945
09042,42,5597559.40268,13029.8081694,9,2015,35084.7115361258
09042,42,5597559.40268,13029.8081694,9,2016,0
09042,42,5597559.40268,13029.8081694,9,2017,16397.83
09042,42,5597559.40268,13029.8081694,9,2018,0.27506124612551847
09042,42,5597559.40268,13029.8081694,9,2019,0
09042,42,5597559.40268,13029.8081694,9,2020,26715.19
09042,42,5597559.40268,13029.8081694,9,2021,37615.53000004375
09042,42,5597559.40268,13029.8081694,9,2022,53764.29128066336
09043,43,5101617.85591,10894.7372234,9,2003,0
09043,43,5101617.85591,10894.7372234,9,2004,0
09043,43,5101617.85591,10894.7372234,9,2005,14859.496958854987
09043,43,5101617.85591,10894.7372234,9,2006,100.041289238905
09043,43,5101617.85591,10894.7372234,9,2007,22718.50346542539
09043,43,5101617.85591,10894.7372234,9,2008,13651.088762844734
09043,43,5101617.85591,10894.7372234,9,2009,25476.003434286788
09043,43,5101617.85591,10894.7372234,9,2010,3611.811950840016
09043,43,5101617.85591,10894.7372234,9,2011,153355.92384662858
09043,43,5101617.85591,10894.7372234,9,2012,11381.214356186874
09043,43,5101617.85591,10894.7372234,9,2013,96971.21490116765
09043,43,5101617.85591,10894.7372234,9,2014,0
09043,43,5101617.85591,10894.7372234,9,2015,5201.929069630156
09043,43,5101617.85591,10894.7372234,9,2016,105389.85318013973
09043,43,5101617.85591,10894.7372234,9,2017,1881.257670984081
09043,43,5101617.85591,10894.7372234,9,2018,31037.46999999606
09043,43,5101617.85591,10894.7372234,9,2019,0
09043,43,5101617.85591,10894.7372234,9,2020,0
09043,43,5101617.85591,10894.7372234,9,2021,46107.13852266268
09043,43,5101617.85591,10894.7372234,9,2022,75204.52
09044,44,3202150.93892,8638.74956009,9,2003,0
09044,44,3202150.93892,8638.74956009,9,2004,0
09044,44,3202150.93892,8638.74956009,9,2005,2624.3267529790573
09044,44,3202150.93892,8638.74956009,9,2006,4498.781992262758
09044,44,3202150.93892,8638.74956009,9,2007,0
09044,44,3202150.93892,8638.74956009,9,2008,0
09044,44,3202150.93892,8638.74956009,9,2009,0
09044,44,3202150.93892,8638.74956009,9,2010,69535.15694498192
09044,44,3202150.93892,8638.74956009,9,2011,84168
09044,44,3202150.93892,8638.74956009,9,2012,16046.000000059159
09044,44,3202150.93892,8638.74956009,9,2013,0
09044,44,3202150.93892,8638.74956009,9,2014,0
09044,44,3202150.93892,8638.74956009,9,2015,77877
09044,44,3202150.93892,8638.74956009,9,2016,0
09044,44,3202150.93892,8638.74956009,9,2017,0
09044,44,3202150.93892,8638.74956009,9,2018,17322.76504329397
09044,44,3202150.93892,8638.74956009,9,2019,0
09044,44,3202150.93892,8638.74956009,9,2020,47163.523044853355
09044,44,3202150.93892,8638.74956009,9,2021,3286.62
09044,44,3202150.93892,8638.74956009,9,2022,57652.017022851796
09045,45,2625879.22843,7492.70761623,9,2003,0
09045,45,2625879.22843,7492.70761623,9,2004,0
09045,45,2625879.22843,7492.70761623,9,2005,1743.154451139428
09045,45,2625879.22843,7492.70761623,9,2006,0
09045,45,2625879.22843,7492.70761623,9,2007,46022
09045,45,2625879.22843,7492.70761623,9,2008,85723.91288394705
09045,45,2625879.22843,7492.70761623,9,2009,451.1060889293584
09045,45,2625879.22843,7492.70761623,9,2010,43559.06624092273
09045,45,2625879.22843,7492.70761623,9,2011,0
09045,45,2625879.22843,7492.70761623,9,2012,35391.18602092113
09045,45,2625879.22843,7492.70761623,9,2013,20208.000000004675
09045,45,2625879.22843,7492.70761623,9,2014,43366.999999993925
09045,45,2625879.22843,7492.70761623,9,2015,0
09045,45,2625879.22843,7492.70761623,9,2016,8.127623692425603
09045,45,2625879.22843,7492.70761623,9,2017,0
09045,45,2625879.22843,7492.70761623,9,2018,0
09045,45,2625879.22843,7492.70761623,9,2019,2155.3001980984486
09045,45,2625879.22843,7492.70761623,9,2020,0
09045,45,2625879.22843,7492.70761623,9,2021,0
09045,45,2625879.22843,7492.70761623,9,2022,24845.65
09046,46,3467020.87555,9172.77965586,9,2003,0
09046,46,3467020.87555,9172.77965586,9,2004,0
09046,46,3467020.87555,9172.77965586,9,2005,56583.961238500575
09046,46,3467020.87555,9172.77965586,9,2006,40803.16314388059
09046,46,3467020.87555,9172.77965586,9,2007,0
09046,46,3467020.87555,9172.77965586,9,2008,0
09046,46,3467020.87555,9172.77965586,9,2009,2598.74006559548
09046,46,3467020.87555,9172.77965586,9,2010,4745.850683008928
09046,46,3467020.87555,9172.77965586,9,2011,5641.70052885205
09046,46,3467020.87555,9172.77965586,9,2012,0
09046,46,3467020.87555,9172.77965586,9,2013,0
09046,46,3467020.87555,9172.77965586,9,2014,0
09046,46,3467020.87555,9172.77965586,9,2015,107767.40788164957
09046,46,3467020.87555,9172.77965586,9,2016,29180.330000377493
09046,46,3467020.87555,9172.77965586,9,2017,28000
09046,46,3467020.87555,9172.77965586,9,2018,0
09046,46,3467020.87555,9172.77965586,9,2019,38919.82641706502
09046,46,3467020.87555,9172.77965586,9,2020,31167.689059500524
09046,46,3467020.87555,9172.77965586,9,2021,100975.72325805822
09046,46,3467020.87555,9172.77965586,9,2022,17830.96
09047,47,2077732.29156,6628.31393514,9,2003,0
09047,47,2077732.29156,6628.31393514,9,2004,0
09047,47,2077732.29156,6628.31393514,9,2005,0
09047,47,2077732.29156,6628.31393514,9,2006,0
09047,47,2077732.29156,6628.31393514,9,2007,0
09047,47,2077732.29156,6628.31393514,9,2008,0
09047,47,2077732.29156,6628.31393514,9,2009,0
09047,47,2077732.29156,6628.31393514,9,2010,0
09047,47,2077732.29156,6628.31393514,9,2011,0
09047,47,2077732.29156,6628.31393514,9,2012,120.4433112588147
09047,47,2077732.29156,6628.31393514,9,2013,0
09047,47,2077732.29156,6628.31393514,9,2014,75185.89733777217
09047,47,2077732.29156,6628.31393514,9,2015,107847.31525371688
09047,47,2077732.29156,6628.31393514,9,2016,51207.46
09047,47,2077732.29156,6628.31393514,9,2017,0
