year,ward,dept,program,category,location,desc,blocks,unit_count,est_cost
2012,36,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N PANAMA AVE FROM W CORNELIA AV (3500 N) TO W ADDISON ST (3600 N),,,0.00,"$9,131.00"
2012,36,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON NATCHEZ FROM W BELMONT AV (3200 N) TO W BELMONT AV (3200 N),,,0.00,"$2,094.00"
2012,36,CDOT: COMM,Sidewalk Menu,Streets/CDOT,Belden - Normandy to Private Dr,,,0.00,"$1,965.00"
2012,36,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N NATCHEZ AVE FROM W BELMONT AV (3200 N) TO W SCHOOL ST (3300 N),,,0.00,"$10,733.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W ARMITAGE AVE FROM N NEVA AV (7120 W) TO N HARLEM AV (7200 W),,,1.00,"$33,873.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N NATOMA AV (6632 W) TO N NASHVILLE AV (6558 W),,,0.25,"$25,685.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N SAYRE AVE FROM W GRAND AV (2400 N) TO W ALTGELD ST (2500 N),,,1.00,"$50,267.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W LELAND AVE FROM N CUMBERLAND AV (8400 W) TO N MARIA CT (8520 W),,,1.00,"$101,111.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N SAYRE AVE FROM W BELDEN AV (2240 N) TO W PALMER ST (2200 N),,,1.00,"$51,985.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BARRY AVE FROM N NASHVILLE AV (6558 W) TO N NATOMA AV (6632 W),,,0.50,"$36,214.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W FLETCHER ST FROM N MOBILE AV (6300 W) TO N NARRAGANSETT AV (6400 W),,,1.00,"$42,448.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N ODELL AVE FROM W WAVELAND AV (3656 N) TO W GRACE ST (3800 N),,,1.00,"$82,077.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N NEWCASTLE AV (6832 W) TO N OAK PARK AV (6800 W),,,0.50,"$25,172.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N NAGLE AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AV (3500 N),,,0.50,"$61,360.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N NEW ENGLAND AV (6900 W) TO N NEWCASTLE AV (6832 W),,,0.50,"$18,587.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N OAK PARK AV (6800 W) TO N RUTHERFORD AV (6732 W),,,1.00,"$24,507.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WAVELAND AVE FROM N NEWCASTLE AV (6832 W) TO N NEW ENGLAND AV (6900 W),,,0.50,"$49,150.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N RUTHERFORD AV (6732 W) TO N NORMANDY AV (6700 W),,,1.00,"$17,379.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N NORMANDY AVE FROM W CORNELIA AV (3500 N) TO W ADDISON ST (3600 N),,,1.00,"$66,784.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N NORMANDY AV (6700 W) TO N NATOMA AV (6632 W),,,0.25,"$25,122.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N OCONTO AVE FROM W WAVELAND AV (3656 N) TO W GRACE ST (3800 N),,,1.00,"$75,302.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W ROSCOE ST FROM N RUTHERFORD AV (6732 W) TO N NORMANDY AV (6700 W),,,0.50,"$48,256.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N RUTHERFORD AVE FROM W SCHUBERT AV (2700 N) TO W DIVERSEY AV (2800 N),,,1.00,"$52,712.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N PITTSBURGH AVE FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AV (4100 N),,,1.00,"$44,517.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N NEW ENGLAND AVE FROM W BARRY AV (3100 N) TO W WELLINGTON AV (3000 N),,,1.00,"$38,934.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W MELROSE ST FROM N MOBILE AV (6300 W) TO N MELVINA AV (6200 W),,,1.00,"$38,969.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N NEVA AVE FROM W ADDISON ST (3600 N) TO W WAVELAND AV (3700 N),,,1.00,"$39,825.00"
2012,36,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N PANAMA AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N),,,1.00,"$43,935.00"
2012,36,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N NEW ENGLAND AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AV (3500 N),,,1.00,"$3,700.00"
2012,36,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N NEVA AVE FROM W ARMITAGE AV (2000 N) TO W DICKENS AV (2100 N),,,1.00,"$3,700.00"
2012,36,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N OCTAVIA AVE FROM W BARRY AV (3100 N) TO W BELMONT AV (3200 N),,,1.00,"$3,700.00"
2012,36,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N NEVA AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AV (3500 N),,,1.00,"$3,700.00"
2012,36,OBM: ADMIN,Chicago Park District,Parks,"Shabbona Park Plaground - 6935 W. Addison $1,319,999.00 $1.00",,,,"$85,301.00"
2012,37,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,W CHICAGO AVE & W IOWA ST & N KEDVALE AVE & N KEELER AVE,,,0.00,"$27,309.00"
2012,37,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,N LOTUS AVE & N LINDER AVE & W NORTH AVE & N LAMON AVE,,,1.00,"$2,800.00"
2012,37,CDOT: COMM,Bollard Menu,Streets/CDOT,ON W HADDON AVE FROM 4814 W TO N CICERO AV (4800 W),,,1.00,"$1,890.00"
2012,37,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W WABANSIA AVE FROM N LECLAIRE AV (5046 W) TO N LARAMIE AV (5200 W),,,0.00,"$71,808.00"
2012,37,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N PARKSIDE AVE FROM W FULLERTON AV (2400 N) TO W BELDEN AV (2300 N),,,0.00,"$15,067.00"
2012,37,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W FULLERTON AVE FROM N MENARD AV (5800 W) TO N MARMORA AV (5900 W),,,0.00,"$5,567.00"
2012,37,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W POTOMAC AVE FROM N PINE AV (5520 W) TO N CENTRAL AV (5600 W),,,0.00,"$31,607.00"
2012,37,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N LARAMIE AVE FROM W POTOMAC AV (1300 N) TO W HIRSCH ST (1400 N),,,0.00,"$9,198.00"
2012,37,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W CRYSTAL ST FROM N PINE AV (5520 W) TO N CENTRAL AV (5600 W),,,0.00,$720.00
2012,37,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W AUGUSTA BLVD FROM N KARLOV AV (4100 W) TO N KEDVALE AV (4132 W),,,0.00,"$25,816.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WABANSIA AVE FROM N CICERO AV (4779 W) TO N LAMON AV (4924 W),,,1.00,"$65,226.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W HIRSCH ST FROM N LAMON AV (4900 W) TO N LECLAIRE AV (5100 W),,,2.00,"$140,722.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BLOOMINGDALE AVE FROM N LINDER AV (5500 W) TO N CENTRAL AV (5600 W),,,1.00,"$38,855.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LOTUS AVE FROM W HIRSCH ST (1400 N) TO W LE MOYNE ST (1500 N),,,1.00,"$67,499.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LAVERGNE AVE FROM W POTOMAC AV (1300 N) TO W HIRSCH ST (1400 N),,,1.00,"$40,707.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LATROBE AVE FROM W LE MOYNE ST (1500 N) TO W HIRSCH ST (1400 N),,,1.00,"$38,261.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W CRYSTAL ST FROM N CICERO AV (4800 W) TO N LAMON AV (4900 W),,,1.00,"$37,749.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W KAMERLING AVE FROM N CICERO AV (4800 W) TO N LAMON AV (4900 W),,,1.00,"$31,952.00"
2012,37,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LONG AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N),,,1.00,"$31,630.00"
2012,37,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N LAMON AVE FROM W CHICAGO AV (800 N) TO W AUGUSTA BV (1000 N),,,1.00,"$7,400.00"
2012,37,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N LAVERGNE AVE FROM W POTOMAC AV (1300 N) TO W HIRSCH ST (1400 N),,,1.00,"$3,700.00"
2012,37,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W CONCORD PL FROM N LAMON AV (4924 W) TO N LECLAIRE AV (5046 W),,,1.00,"$5,550.00"
2012,37,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N LAWLER AVE FROM W CHICAGO AV (800 N) TO W AUGUSTA BV (1000 N),,,2.00,"$7,400.00"
2012,37,CDOT: DEO,Floodlight Menu,Lighting,N KILPATRICK AVE & W RICE ST,,,,$500.00
2012,37,CDOT: DEO,Floodlight Menu,Lighting,N KILPATRICK AVE & W WALTON ST,,,,$500.00
2012,37,CDOT: DEO,Floodlight Menu,Lighting,N KILPATRICK AVE & W IOWA ST,,,,$500.00
2012,37,CDOT: DEO,Floodlight Menu,Lighting,N KILPATRICK AVE & W AUGUSTA BLVD,,,,$500.00
2012,37,CDOT: DEO,Street Light Arterial Ornamental Menu,Lighting,N KILPATRICK AVE & W IOWA ST,RELOCATE/INSTALL NEW POLE,,,"$12,000.00"
2012,37,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON LECLAIRE FROM W AUGUSTA BV (1000 N) TO W DIVISION ST (1200 N),,,,"$128,000.00"
2012,37,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON IOWA FROM N LONG AV (5400 W) TO N CENTRAL AV (5600 W),,,,"$128,000.00"
2012,37,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON LUNA FROM W HIRSCH ST (1400 N) TO W NORTH AV (1600 N),,,,"$128,000.00"
2012,37,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON ST PAUL FROM N LECLAIRE AV (5046 W) TO N LARAMIE AV (5200 W),,,,"$64,000.00"
2012,37,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON LOCKWOOD FROM W NORTH AV (1600 N) TO W BLOOMINGDALE AV (1800 N),,,,"$128,000.00"
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON IOWA FROM N KEELER AV (4200 W) TO N KOSTNER AV (4400 W),,,,"$2,100.00"
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON WALTON FROM N KILPATRICK AV (4700 W) TO N CICERO AV (4800 W),,,,"$2,100.00"
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,1631 N CENTRAL AVE,,,,$350.00
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON RICE FROM N KILPATRICK AV (4700 W) TO N CICERO AV (4800 W),,,,"$1,750.00"
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON IOWA FROM N KILPATRICK AV (4700 W) TO N CICERO AV (4800 W),,,,"$1,750.00"
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON LUNA FROM W BLOOMINGDALE AV (1800 N) TO W CORTLAND ST (1846 N),,,,$700.00
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,1617 N CENTRAL AVE,,,,$350.00
2012,37,CDOT: DEO,Street Light Upgrade Menu,Lighting,1643 N CENTRAL AVE,,,,$350.00
2012,37,CDOT: DEO,Traffic Signal Miscellaneous Menu,Lighting,"N KILPATRICK AVE & W IOWA ST $1,319,884.00 $116.00",Solar Power with Mast Arm,,,"$12,000.00"
2012,38,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W SCHOOL ST FROM 8300 W TO N PLAINFIELD AVE (8300 W),,,1.00,"$24,233.00"
2012,38,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON N OCONTO AVE FROM 3953 N TO W BYRON ST (3900 N),,,1.00,"$11,213.00"
2012,38,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON N HARLEM AVE FROM 3951 N TO W BYRON ST (3900 N),,,1.00,"$9,941.00"
2012,38,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W SUNNYSIDE AVE FROM 5300 W TO N LOCKWOOD AVE (5300 W),,,1.00,"$11,934.00"
2012,38,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,W LAWRENCE AVE & W GIDDINGS ST & N NARRAGANSETT AVE & DEAD END,,,0.00,"$9,540.00"
2012,38,CDOT: COMM,Bollard Menu,Streets/CDOT,ON N OCTAVIA AVE FROM 3951 N TO W BYRON ST (3900 N),,,0.00,"$1,260.00"
2012,38,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N MCVICKER AVE FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AV (4100 N),,,0.00,"$105,219.00"
2012,38,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N NOTTINGHAM AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N),,,0.00,"$103,667.00"
2012,38,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W EASTWOOD AVE FROM N MAJOR AV (5700 W) TO N MENARD AV (5800 W),,,0.00,"$50,949.00"
2012,38,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,Austin - Gunnison to Lawrence,,,0.00,"$13,863.00"
2012,38,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON MCVICKER FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AV (4100 N),,,0.00,"$7,909.00"
2012,38,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N MARMORA AVE FROM W SUNNYSIDE AV (4500 N) TO W WILSON AV (4550 N),,,0.00,"$95,740.00"
2012,38,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N AUSTIN AVE FROM W GUNNISON ST (4832 N) TO W STRONG ST (4900 N),,,0.00,"$41,937.00"
2012,38,CDOT: COMM,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Streets/CDOT,W ADDISON ST & N CENTRAL AVE,,,0.00,$410.00
2012,38,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,4544 N Menard,,,,$202.00
2012,38,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,3949 N HARLEM AVE,,,,"$196,755.00"
2012,38,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N OAK PARK AVE FROM W ADDISON ST (3600 N) TO W ADDISON ST (3600 N),,,0.00,"$10,190.00"
2012,38,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N MCVICKER AVE FROM W CULLOM AV (4300 N) TO W CULLOM AV (4300 N),,,0.00,"$21,720.00"
2012,38,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W EASTWOOD AVE FROM N AUSTIN AV (6000 W) TO N MCVICKER AV (6032 W),,,0.00,"$9,758.00"
2012,38,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N AUSTIN AVE FROM W DAKIN ST (3932 N) TO W IRVING PARK RD (4000 N),,,0.00,"$17,318.00"
2012,38,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON EASTWOOD FROM N MCVICKER AV (6032 W) TO N AUSTIN AV (6000 W),,,0.00,"$55,359.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N NORA AVE FROM W GRACE ST (3800 N) TO W IRVING PARK RD (4000 N),,,2.00,"$78,056.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N SAYRE AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N),,,1.00,"$55,715.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N MARMORA AVE FROM W SUNNYSIDE AV (4500 N) TO W WILSON AV (4550 N),,,1.00,"$37,131.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BYRON ST FROM N HARLEM AV (7200 W) TO N OCTAVIA AV (7300 W),,,2.00,"$53,623.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N NOTTINGHAM AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N),,,1.00,"$54,401.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WARWICK AVE FROM N CENTRAL AV (5600 W) TO N MAJOR AV (5700 W),,,1.00,"$65,506.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W EASTWOOD AVE FROM N MAJOR AV (5700 W) TO N MENARD AV (5800 W),,,1.00,"$53,798.00"
2012,38,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BYRON ST FROM N NEW ENGLAND AV (6900 W) TO N NOTTINGHAM AV (7108 W),,,2.50,"$104,852.00"
2012,38,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N KOSTNER AVE FROM N MILWAUKEE AV (3714 N) TO W GRACE ST (3800 N),,,1.00,"$3,700.00"
2012,38,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N MOBILE AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N),,,1.00,"$3,700.00"
2012,38,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W ROSCOE ST FROM N LOCKWOOD AV (5300 W) TO N LONG AV (5400 W),,,1.00,"$3,700.00"
2012,38,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N MELVINA AVE FROM W EASTWOOD AV (4628 N) TO W GIDDINGS ST (4732 N),,,1.00,"$3,700.00"
2012,38,CDOT: DEO,Floodlight Menu,Lighting,N MILWAUKEE AVE & N KENTON AVE,,,,$500.00
2012,38,CDOT: DEO,Floodlight Menu,Lighting,4311 N MOBILE AVE,,,,$600.00
2012,38,CDOT: DEO,Floodlight Menu,Lighting,5318 W HUTCHINSON ST,,,,$500.00
2012,38,CDOT: DEO,Street Light Upgrade Menu,Lighting,4453 W IRVING PARK RD,,,,$350.00
2012,38,CDOT: DEO,Street Light Upgrade Menu,Lighting,"ON MENARD FROM W BERTEAU AV (4200 N) TO W CULLOM AV (4300 N) $1,319,999.00 $1.00",,,,"$1,050.00"
2012,39,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N ST LOUIS AVE & N BERNARD ST & W FOSTER AVE & W CARMEN AVE,,,0.00,"$50,254.00"
2012,39,CDOT: COMM,Concrete Alley Menu,Streets/CDOT,W PETERSON AVE & N KILPATRICK AVE & N CALDWELL AVE & N FOREST GLEN AVE,,,0.00,"$40,000.00"
2012,39,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,Saughnash,,,,"$264,865.00"
2012,39,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W BRYN MAWR AVE FROM N CENTRAL PARK AV (3600 W) TO N PULASKI RD (4000 W),,,0.00,"$14,318.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KILDARE AVE FROM W LAWRENCE AV (4800 N) TO W ARGYLE ST (5000 N),,,2.00,"$79,652.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KINGSDALE AVE FROM Dead End (5704 N) TO N KERCHEVAL AV (5741 N),,,0.50,"$42,327.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KOLMAR AVE FROM W ROSEMONT AV (6300 N) TO W DEVON AV (6400 N),,,1.00,"$46,260.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KIRKWOOD AVE FROM N SAUGANASH AV (6211 N) TO W THOME AV (6240 N),,,0.25,"$7,245.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KILBOURN AVE FROM W BRYN MAWR AV (5600 N) TO W HOLLYWOOD AV (5650 N),,,1.00,"$36,837.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LACEY AVE FROM Dead End (5681 N) TO N KINGSDALE AV (5720 N),,,1.00,"$5,047.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N SAUGANASH AVE FROM N TRIPP AV (6067 N) TO W PETERSON AV (6000 N),,,2.00,"$49,799.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KILPATRICK AVE FROM W LAWRENCE AV (4800 N) TO N ELSTON AV (4925 N),,,1.00,"$60,232.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KIRKWOOD AVE FROM N HIAWATHA AV (6034 N) TO N IONIA AV (6124 N),,,1.00,"$37,439.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KILBOURN AVE FROM W PETERSON AV (6000 N) TO W THORNDALE AV (5900 N),,,1.00,"$31,453.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W AINSLIE ST FROM N KARLOV AV (4100 W) TO N PULASKI RD (4000 W),,,1.00,"$38,418.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KASSON AVE FROM N KENNICOTT AV (4582 N) TO N KEELER AV (4480 N),,,1.00,"$29,900.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N IONIA AVE FROM N KILPATRICK AV (6193 N) TO N KEENE AV (6264 N),,,1.00,"$40,085.00"
2012,39,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W AINSLIE ST FROM N LOWELL AV (4332 W) TO N KEELER AV (4200 W),,,1.00,"$61,868.00"
2012,39,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON KILDARE FROM W GRANVILLE AV (6200 N) TO W DEVON AV (6400 N),,,,"$128,000.00"
2012,39,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON TRIPP FROM W GRANVILLE AV (6200 N) TO W DEVON AV (6400 N),,,,"$128,000.00"
2012,39,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,"ON KEELER FROM W GRANVILLE AV (6200 N) TO W DEVON AV (6400 N) $1,320,000.00 $0.00",,,,"$128,000.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON N CAMPBELL AVE FROM 5945 N TO W THORNDALE AV (5900 N),,,1.00,"$12,657.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W BERWYN AVE FROM 2014 W TO N DAMEN AV (2000 W),,,1.00,"$12,395.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W BERWYN AVE FROM 2015 W TO N DAMEN AV (2000 W),,,1.00,"$10,461.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON N MAPLEWOOD AVE FROM 5943 N TO W THORNDALE AV (5900 N),,,1.00,"$12,193.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W SUMMERDALE AVE FROM 2015 W TO N DAMEN AV (2000 W),,,1.00,"$10,867.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON N VIRGINIA AVE FROM 5927 N TO W THORNDALE AV (5852 N),,,1.00,"$16,806.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON N RAVENSWOOD AVE FROM 5645 N TO W BRYN MAWR AV (5600 N),,,1.00,"$9,201.00"
2012,40,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W SUMMERDALE AVE FROM 2014 W TO N DAMEN AV (2000 W),,,1.00,"$9,577.00"
2012,40,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,6458 N Greenview,,,,"$1,440.00"
2012,40,CDOT: COMM,Concrete Alley Menu,Streets/CDOT,N WINCHESTER AVE & N WOLCOTT AVE & W WINONA ST & W FOSTER AVE,,,0.00,"$86,000.00"
2012,40,CDOT: COMM,Concrete Alley Menu,Streets/CDOT,N LINCOLN AVE & W PETERSON AVE & N RICHMOND ST & N SACRAMENTO AVE,,,0.00,"$21,706.00"
2012,40,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W FARRAGUT AVE FROM N HONORE ST (1820 W) TO N HONORE ST (1820 W),,,0.00,"$9,241.00"
2012,40,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W THORNDALE AVE FROM N WHIPPLE ST (3028 W) TO N VIRGINIA AV (3110 W),,,0.00,"$11,942.00"
2012,40,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W RASCHER AVE FROM N FRANCISCO AV (2900 W) TO N VIRGINIA AV (3009 W),,,0.00,"$7,410.00"
2012,40,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N FRANCISCO AVE FROM W HOLLYWOOD AV (5700 N) TO W HOLLYWOOD AV (5700 N),,,0.00,"$39,255.00"
2012,40,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W SUMMERDALE AVE FROM N WOLCOTT AV (1850 W) TO N RAVENSWOOD AV (1800 W),,,0.00,"$22,979.00"
2012,40,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON ROCKWELL FROM W GUNNISON ST (4836 N) TO W LAWRENCE AV (4800 N),,,0.00,"$1,443.00"
2012,40,CDOT: COMM,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Streets/CDOT,W BALMORAL AVE & N LINCOLN AVE,,,0.00,$800.00
2012,40,CDOT: COMM,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Streets/CDOT,W BALMORAL AVE & N RAVENSWOOD AVE,,,1.00,$229.00
2012,40,CDOT: COMM,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Streets/CDOT,W WINONA ST & N CALIFORNIA AVE,,,0.00,$410.00
2012,40,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,ON FRANCISCO FROM W BRYN MAWR AV (5600 N) TO W HOLLYWOOD AV (5700 N),,,,"$1,173.00"
2012,40,CDOT: COMM,Sidewalk Menu,Streets/CDOT,N FAIRFIELD AVE & W ARDMORE AVE,,,0.00,"$1,275.00"
