ward,type,location,year,est_cost,address,lat,long,query
49,Sidewalk Menu  1,501 W MORSE AVE,2019,127.88,501 W MORSE AVE,42.0073132,-87.681885,google
2,Alley Resurfacing Menu,501 W NORTH AVE,2019,1038.96,501 W NORTH AVE,41.911004743000035,-87.64112871599997,census
43,Bauler Park,501 W WISCONSIN ST,2018,5000,501 W WISCONSIN ST,41.916468906000034,-87.64123701999995,census
45,Sidewalk Menu,5010 N MEADE AVE,2017,5766.02,5010 N MEADE AVE,41.79998804300004,-87.77470448199995,census
22,Chicago Park District,5010 W 50 TH ST,2014,125000,5010 W 50 TH ST,41.802061500000036,-87.74983206799999,census
22,Vittum Park  - mini soccer field,5010 W 50 TH ST,2016,75000,5010 W 50 TH ST,41.802061500000036,-87.74983206799999,census
22,Vittum Park - Skate Park,5010 W 50 TH ST,2017,125000,5010 W 50 TH ST,41.802061500000036,-87.74983206799999,census
22,Sidewalk Menu,5011 W 47 TH ST,2020,9245.84,5011 W 47 TH ST,41.80754684600004,-87.74838854399997,census
36,Miscellaneous CDOT Projects,5011 W FULLERTON AVE,2020,1848.87166666667,5011 W FULLERTON AVE,41.92416514700005,-87.75163184399997,census
15,Alley Apron Menu,5013 S HOYNE AVE,2022,10530.1,5013 S HOYNE AVE,41.80261248800008,-87.67695935199998,census
45,Sidewalk Menu,5014 W BYRON ST,2016,3407.29,5014 W BYRON ST,41.95151397400008,-87.75267393899998,census
23,POD Camera,5014 W50,2007,21714.2857142857,5014 W50,41.8020708,-87.7485109,google
39,Alley Apron Menu,5015 N HARDING AVE,2017,11754.55,5015 N HARDING AVE,41.97242138200005,-87.72692336399996,census
28,Street Light Upgrade Menu,5015 W MONROE ST,2017,800,5015 W MONROE ST,41.879438519000075,-87.75020712699995,census
39,Alley Apron Menu,5016 N HARDING AVE,2017,11754.55,5016 N HARDING AVE,41.972533619000046,-87.72694141599999,census
45,Curb & Gutter Menu,5016 W STRONG ST,2018,819.59,5016 W STRONG ST,41.97070836100005,-87.75323796099997,census
45,Sidewalk Menu,5016 W STRONG ST,2018,5799.06,5016 W STRONG ST,41.97070836100005,-87.75323796099997,census
36,Miscellaneous CDOT Projects,5017 W FULLERTON AVE,2020,1848.87166666667,5017 W FULLERTON AVE,41.92416319300003,-87.75175818499997,census
40,Street Light Upgrade,5018 N MOZART ST,2012,350,5018 N MOZART ST,41.97259415800005,-87.70004907899994,census
48,Floodlight Menu,5019 N WINTHROP AVE,2014,600,5019 N WINTHROP AVE,41.97373684400003,-87.65773707399995,census
48,Street Light Upgrade Menu,5019 N WINTHROP AVE,2016,900,5019 N WINTHROP AVE,41.97373684400003,-87.65773707399995,census
31,Sidewalk Menu,5019 W CORNELIA AVE,2015,2473,5019 W CORNELIA AVE,41.94422293400004,-87.75293501699997,census
47,Alley Apron Menu,5021 N GLENWOOD AVE,2021,12102.79,5021 N GLENWOOD AVE,41.97329833300006,-87.66466254399995,census
31,Half $13505.50 with Ward 36),5021 W FULLERTON AVE,2018,13505.5,5021 W FULLERTON AVE,41.92416204300008,-87.75184239799995,census
36,in Half $13505.50 with Ward 31),5021 W FULLERTON AVE,2018,13505.5,5021 W FULLERTON AVE,41.92416204300008,-87.75184239799995,census
45,Sidewalk Menu,5023 W SUNNYSIDE AVE,2016,3342.39,5023 W SUNNYSIDE AVE,41.962476526000046,-87.75322519999997,census
28,Alley Speed Hump Menu,5023 W WEST END AVE,2016,700,5023 W WEST END AVE,41.88305408900004,-87.75092450899996,census
45,School Projects,5025 N LARAMIE AVE,2013,183100,5025 N LARAMIE AVE,41.97183770500004,-87.75764438699997,census
39,Sidewalk Menu,5026 N HAMLIN AVE,2022,5759.44,5026 N HAMLIN AVE,41.97249302300003,-87.72325595399997,census
20,Curb & Gutter Menu,5026 S ADA ST,2017,7175.51,5026 S ADA ST,41.802808914000025,-87.65874565199994,census
20,Sidewalk Menu,5026 S ADA ST,2022,4761.58,5026 S ADA ST,41.802808914000025,-87.65874565199994,census
4,Street Light Upgrade,5026 S COTTAGE GROVE AVE,2014,400,5026 S COTTAGE GROVE AVE,41.80289014600004,-87.60642930599994,census
28,Concrete Alley Menu,5028 W JACKSON BLVD,2021,17239.8,5028 W JACKSON BLVD,41.87672158600003,-87.75060316499997,census
45,Alley Resurfacing Menu (1-1),5028 W SUNNYSIDE AVE,2018,52790.28,5028 W SUNNYSIDE AVE,41.962485867000055,-87.75332007899999,census
21,Sidewalk Menu,503 W 81 ST PL,2017,10261.07,503 W 81 ST PL,41.746199345000036,-87.63667732599998,census
36,Miscellaneous CDOT Projects,5031 W FULLERTON AVE,2020,1848.87166666667,5031 W FULLERTON AVE,41.92415916700003,-87.75205293199997,census
45,Alley Resurfacing Menu,5033 W SUNNYSIDE AVE,2020,27139.125,5033 W SUNNYSIDE AVE,41.962472356000035,-87.75346843299997,census
31,Floodlight Menu,5034 W PARKER AVE,2014,300,5034 W PARKER AVE,41.930556575000026,-87.75238010099997,census
45,Alley Apron Menu,5036 N LOCKWOOD AVE,2018,9844.67,5036 N LOCKWOOD AVE,41.80144319300007,-87.75521918699997,census
20,Sidewalk Menu,5036 S RACINE AVE,2018,10273.18,5036 S RACINE AVE,41.802732019000075,-87.65509653599997,census
31,Curb & Gutter Menu,5039 W ROSCOE ST,2017,1199.08,5039 W ROSCOE ST,41.9421671,-87.7535175,google
49,Sidewalk Menu  1,504 W LUNT AVE,2019,1286.64,504 W LUNT AVE,42.008946,-87.682138,google
22,Sidewalk Menu,5041 S LAVERGNE AVE,2019,5632.93,5041 S LAVERGNE AVE,41.8008606,-87.7476441,google
36,Miscellaneous CDOT Projects,5041 W FULLERTON AVE,2020,1848.87166666667,5041 W FULLERTON AVE,41.923911,-87.7528774,google
16,Bollard Menu,5043 S ADA ST,2006,714,5043 S ADA ST,41.80261141100004,-87.65872618099996,census
15,Alley Apron Menu,5044 S SEELEY AVE,2022,14313.57,5044 S SEELEY AVE,41.8017402,-87.6759894,google
3,Street Light Upgrade,5048 S INDIANA AVE,2012,427,5048 S INDIANA AVE,41.8024045,-87.621317,google
14,Miscellaneous-CDOT,5049 S. Ridgeway,2005,742,5049 S. Ridgeway,41.8010108,-87.7169983,google
42,Miscellaneous CDOT,505 N MCCLURG CT,2015,2025,505 N MCCLURG CT,41.89172780700005,-87.61767893999996,census
40,Alley Resurfacing Menu,5051 N CLAREMONT AVE,2017,21486.97,5051 N CLAREMONT AVE,41.97407577200005,-87.68787420799998,census
40,Alley Resurfacing Menu,5051 N CLAREMONT AVE,2018,13421.17,5051 N CLAREMONT AVE,41.97407577200005,-87.68787420799998,census
39,Sidewalk Menu,5051 N KENNETH AVE,2016,15464.42,5051 N KENNETH AVE,41.9729883,-87.738884,google
39,Sidewalk Menu,5051 N KENNETH AVE,2016,8556.91,5051 N KENNETH AVE,41.9729883,-87.738884,google
39,Sidewalk Menu,5051 N KENNETH AVE,2017,10640.16,5051 N KENNETH AVE,41.9729883,-87.738884,google
36,Miscellaneous CDOT Projects,5051 W FULLERTON AVE,2020,1848.87166666667,5051 W FULLERTON AVE,41.9238971,-87.753219,google
48,Street Light Pole for High Definition Camera Menu,5052 N WINTHROP AVE,2019,4472.74,5052 N WINTHROP AVE,41.974309504000075,-87.65776740699994,census
31,Alley Speed Hump Menu,5052 W ROSCOE ST,2020,700,5052 W ROSCOE ST,41.9426423,-87.7540559,google
48,Sidewalk Menu,5053 N SHERIDAN RD,2019,4790.27,5053 N SHERIDAN RD,41.97461636700007,-87.65495269099995,census
31,Sidewalk Menu,5055 W GEORGE ST,2022,1415.06,5055 W GEORGE ST,41.93327141200007,-87.75293165699998,census
45,Alley Apron Menu,5056 N LOCKWOOD AVE,2018,15058.7,5056 N LOCKWOOD AVE,41.80120331200004,-87.75521247099994,census
45,Sidewalk Menu,5057 W PENSACOLA AVE,2016,8541.06,5057 W PENSACOLA AVE,41.95972186900008,-87.75410868299997,census
31,Sidewalk Menu,5058 W ROSCOE ST,2016,578.54,5058 W ROSCOE ST,41.9425891,-87.7543058,google
37,Sidewalk Menu,5059 W CRYSTAL ST,2019,29322.8,5059 W CRYSTAL ST,41.90318996000008,-87.75230643499998,census
28,Sidewalk Menu,5065 W MADISON ST,2021,7785.2,5065 W MADISON ST,41.88041157300006,-87.75173592299996,census
45,Sidewalk Menu,5065 W SUNNYSIDE AVE,2017,6741.6,5065 W SUNNYSIDE AVE,41.9622718,-87.7549979,google
28,Miscellaneous CDOT Projects,5066 W ADAMS ST,2019,500,5066 W ADAMS ST,41.878515924000055,-87.75220225299995,census
11,Sidewalk Menu,507 W 27 TH ST,2021,5031.32,507 W 27 TH ST,41.8443318,-87.6403087,google
29,Curb & Gutter Menu,5080 W HARRISON ST,2016,7518.68,5080 W HARRISON ST,41.872982585000045,-87.75268687299996,census
28,Chicago Park District,5085 W ADAMS ST,2013,500000,5085 W ADAMS ST,41.878512009000076,-87.75160533899998,census
28,Chicago Park District,5085 W ADAMS ST,2014,250000,5085 W ADAMS ST,41.878512009000076,-87.75160533899998,census
28,Chicago Park District,5085 W ADAMS ST,2015,250000,5085 W ADAMS ST,41.878512009000076,-87.75160533899998,census
23,Bollard Menu,5088 S ARCHER AV,2006,11175,5088 S ARCHER AV,41.800921748000064,-87.72849295099996,census
14,Alley Speed Hump Menu,5088 S ARCHER AVE,2018,350,5088 S ARCHER AVE,41.800921748000064,-87.72849295099996,census
29,Sidewalk Menu,5090 W CONGRESS PKWY,2016,2523.54,5090 W CONGRESS PKWY,41.87397931800007,-87.75270094499996,census
27,Sidewalk Menu,510 N MONTICELLO AVE,2018,4633.8,510 N MONTICELLO AVE,41.8903571,-87.7176468,google
39,Street Speed Hump Menu,5100 N AVERS AVE,2019,3700,5100 N AVERS AVE,41.9738952,-87.7248329,google
39,Curb & Gutter Menu,5100 N CENTRAL PARK AVE,2022,17322.99,5100 N CENTRAL PARK AVE,41.9739643,-87.7187047,google
33,West River Park Playground Improvements,5100 N FRANCISCO AVE,2022,250000,5100 N FRANCISCO AVE,41.800912511000035,-87.69644454299998,census
39,Eugene Fields and Hollywood Parks Tennis Courts Rehabilitation,5100 N RIDGEWAY AVE,2022,32500,5100 N RIDGEWAY AVE,41.973779713000056,-87.72207046099999,census
48,Sidewalk Menu,5100 N WINTHROP AVE,2016,6661.86,5100 N WINTHROP AVE,41.97594858900004,-87.65781855899996,census
23,Bollard Menu,5100 S CENTRAL AV,2007,714,5100 S CENTRAL AV,41.79991374000008,-87.76253785899996,census
4,POD CAMERA - 5100 S. Lake Park Avenue,5100 S LAKE PARK AVE,2018,27011,5100 S LAKE PARK AVE,41.80235922600008,-87.58783402899996,census
14,Sidewalk Menu,5100 S MELVINA AVE,2021,9041.16,5100 S MELVINA AVE,41.799626,-87.777506,google
23,Street Resurfacing Menu,5100 S NEW ENGLAND AVE,2022,24545.745,5100 S NEW ENGLAND AVE,41.7993645,-87.7944892,google
37,Sidewalk Menu,5100 W HIRSCH ST,2018,77491.86,5100 W HIRSCH ST,41.90589551000005,-87.75468628999994,census
14,Sidewalk Menu,5101 S LARAMIE AVE,2022,15321.12,5101 S LARAMIE AVE,41.8000722,-87.7524361,google
14,Alley Speed Hump Menu,5101 S LEAMINGTON AVE,2018,700,5101 S LEAMINGTON AVE,41.800062137000054,-87.75149825299997,census
14,Sidewalk Menu,5101 S MAJOR AVE,2019,18458.88,5101 S MAJOR AVE,41.7998895,-87.7647356,google
14,Sidewalk Menu,5102 S MULLIGAN AVE,2018,7410.605,5102 S MULLIGAN AVE,41.7994645,-87.781095,google
45,Curb & Gutter Menu,5104 W HUTCHINSON ST,2018,3327.03,5104 W HUTCHINSON ST,41.95789701800004,-87.75511260499997,census
14,Sidewalk Menu,5105 S MELVINA AVE,2020,2087.1,5105 S MELVINA AVE,41.7995312,-87.7768905,google
23,Sidewalk Menu,5105 S NEWCASTLE AVE,2021,539.26,5105 S NEWCASTLE AVE,41.7993307,-87.792722,google
31,Sidewalk Menu,5105 W GEORGE ST,2015,3105,5105 W GEORGE ST,41.93325445200003,-87.75431284199999,census
14,Sidewalk Menu,5106 S MOODY AVE,2019,3091.2,5106 S MOODY AVE,41.799479,-87.7761988,google
14,Sidewalk Menu,5107 S NORMANDY AVE,2019,2548.36,5107 S NORMANDY AVE,41.79926,-87.7890336,google
14,Sidewalk Menu,5108 S MASSASOIT AVE,2019,7432.87,5108 S MASSASOIT AVE,41.799737968000045,-87.76617338499995,census
23,Bollard Menu,5109 S PULASKI RD,2008,1428,5109 S PULASKI RD,41.8000562,-87.7230018,google
23,Bollard Menu,5109 S PULASKI RD,2008,1428,5109 S PULASKI RD,41.8000562,-87.7230018,google
36,Miscellaneous CDOT Projects,5109 W FULLERTON AVE,2020,1848.87166666667,5109 W FULLERTON AVE,41.923828,-87.7541308,google
21,Concrete Alley Menu,511 W 97 TH ST,2021,17406.4,511 W 97 TH ST,41.7177002,-87.6363558,google
40,Sidewalk Menu,5110 N DAMEN AVE,2022,21460.19,5110 N DAMEN AVE,41.800593228000025,-87.67449777399997,census
23,Sidewalk Menu,5110 S NORMANDY AVE,2019,5801.38,5110 S NORMANDY AVE,41.7991934,-87.7896099,google
31,Sidewalk Menu,5111 W DRUMMOND PL,2016,9433.64,5111 W DRUMMOND PL,41.92870600900005,-87.75437051799997,census
31,Alley Resurfacing Menu,5114 W OAKDALE AVE,2019,16708.75,5114 W OAKDALE AVE,41.93417220200007,-87.75455761899997,census
37,Sidewalk Menu,5117 W POTOMAC AVE,2018,2548.78,5117 W POTOMAC AVE,41.904079884000055,-87.75390295899996,census
3,Miscellaneous CDOT Projects,5118 S PRAIRIE AVE,2019,200,5118 S PRAIRIE AVE,41.80148008800006,-87.61939638499996,census
14,Sidewalk Menu,5119 S HOMAN AVE,2019,712.22,5119 S HOMAN AVE,41.8001705,-87.7084289,google
23,Curb & Gutter Menu,5119 S NEWLAND AVE,2017,3277.38,5119 S NEWLAND AVE,41.7988342,-87.7951807,google
45,Miscellaneous Other,5120 N CENTRAL AVE,2013,22100,5120 N CENTRAL AVE,41.799595829000054,-87.76252450899995,census
45,Miscellaneous Other,5120 N Central (just north of the Kennedy),2013,10919,5120 N Central,41.97439,-87.7688587,google
48,School Projects,5120 N WINTHROP AVE,2014,115000,5120 N WINTHROP AVE,41.976024392000056,-87.65781924799995,census
48,Goudy Elementary School - Playground Improvements,5120 N WINTHROP AVE,2018,15000,5120 N WINTHROP AVE,41.976024392000056,-87.65781924799995,census
48,Goudy Elementary Mural,5120 N WINTHROP AVE,2018,20000,5120 N WINTHROP AVE,41.976024392000056,-87.65781924799995,census
23,Stars and Stripes Park Improvements,5120 S NORDICA AVE,2021,100000,5120 S NORDICA AVE,41.7987757,-87.7982156,google
23,Curb & Gutter Menu,5120 S SPRINGFIELD AVE,2021,3469.44,5120 S SPRINGFIELD AVE,41.97408583300006,-87.72576591399996,census
22,Chicago Park District,5120 W 44 TH ST,2015,99000,5120 W 44 TH ST,41.812986471000045,-87.75262097299998,census
31,Street Light Upgrade,5120 W ALTGELD ST,2014,400,5120 W ALTGELD ST,41.92599610700006,-87.75422217599998,census
23,Sidewalk Menu,5122 S RUTHERFORD AVE,2017,3411.77,5122 S RUTHERFORD AVE,41.799022585000046,-87.79055151099999,census
28,Street Light Upgrade Menu,5122 W VAN BUREN ST,2017,500,5122 W VAN BUREN ST,41.874869431000036,-87.75375357699994,census
31,Alley Resurfacing Menu,5123 W NELSON ST,2017,34244.86,5123 W NELSON ST,41.93598396400006,-87.75479386499995,census
14,Alley Speed Hump Menu,5124 S LAMON AVE,2019,700,5124 S LAMON AVE,41.799868471000025,-87.74540277399996,census
23,Curb & Gutter Menu,5124 S SPRINGFIELD AVE,2021,8157.81,5124 S SPRINGFIELD AVE,41.974133564000056,-87.72576722699995,census
14,Sidewalk Menu,5125 S NATCHEZ AVE,2018,1017.35,5125 S NATCHEZ AVE,41.7988557,-87.7841537,google
23,Curb & Gutter Menu,5125 S NEWLAND AVE,2016,2787.15,5125 S NEWLAND AVE,41.7987162,-87.7951039,google
31,Street Speed Hump Menu,5125 W NELSON ST,2016,1850,5125 W NELSON ST,41.93598338800007,-87.75483589999999,census
37,Sidewalk Menu,5126 W ST PAUL AVE,2016,5712.51,5126 W ST PAUL AVE,41.91227417600004,-87.75408369199994,census
9,Sidewalk Menu,513 W 128 TH ST,2022,11359.3,513 W 128 TH ST,41.66148177800005,-87.63377785499995,census
14,Alley Resurfacing Menu (1-1),5130 S TROY ST,2018,17931.655,5130 S TROY ST,41.97518361200008,-87.70744899699997,census
28,Street Resurfacing Menu,5130 W VAN BUREN ST,2019,3939.35,5130 W VAN BUREN ST,41.87486794100005,-87.75386531799995,census
23,POD Camera,5131 SLinder,2007,21714.2857142857,5131 SLinder,41.7995233,-87.7597349,google
36,Miscellaneous CDOT Projects,5131 W FULLERTON AVE,2020,1848.87166666667,5131 W FULLERTON AVE,41.9238201,-87.7549542,google
23,Sidewalk Menu,5132 S NORDICA AVE,2018,3543.49,5132 S NORDICA AVE,41.7984643,-87.7981772,google
23,Curb & Gutter Menu,5133 S SPRINGFIELD AVE,2020,1788.125,5133 S SPRINGFIELD AVE,41.97422916600004,-87.72575486599999,census
3,Street Light Upgrade Menu,5134 S MICHIGAN AVE,2020,500,5134 S MICHIGAN AVE,41.80109702800007,-87.62262989199996,census
23,Miscellaneous-CDOT,5134 S. Moody,2007,1963,5134 S. Moody,41.79910543700004,-87.77591708699998,census
14,Sidewalk Menu,5135 S CHRISTIANA AVE,2016,4680.03,5135 S CHRISTIANA AVE,41.79980168900005,-87.70740248699997,census
23,Curb & Gutter Menu,5135 S NORDICA AVE,2016,5309.92,5135 S NORDICA AVE,41.798328043000026,-87.79788661999999,census
31,Curb & Gutter Menu,5135 W NEWPORT AVE,2015,5609,5135 W NEWPORT AVE,41.94328195200006,-87.75519740099998,census
16,Sidewalk Menu,5136 S DAMEN AVE,2017,6903.89,5136 S DAMEN AVE,41.800115478000066,-87.67448670799996,census
23,Street Light Upgrade Menu,5136 S OAK PARK AVE,2022,500,5136 S OAK PARK AVE,41.798712677000026,-87.79176377599998,census
23,Curb & Gutter Menu,5136 S SAYRE AVE,2016,4990.17,5136 S SAYRE AVE,41.798328207000054,-87.79662773999996,census
23,Curb & Gutter Menu,5136 S SPRINGFIELD AVE,2021,2040.93,5136 S SPRINGFIELD AVE,41.79960876600006,-87.72089535699996,census
45,Sidewalk Menu,5136 W IRVING PARK RD,2017,20330.51,5136 W IRVING PARK RD,41.95331982700003,-87.75610255599997,census
9,Sidewalk Menu,514 E 107 TH ST,2022,4015.86,514 E 107 TH ST,41.70006064300003,-87.61047352199995,census
43,Street Light Upgrade,514 W WEBSTER AVE,2013,400,514 W WEBSTER AVE,41.92192047200007,-87.64210425599998,census
14,Sidewalk Menu,5140 S MOBILE AVE,2018,7410.605,5140 S MOBILE AVE,41.79893558200007,-87.77957229499998,census
14,Sidewalk Menu,5141 S NATCHEZ AVE,2018,3487.8,5141 S NATCHEZ AVE,41.79886748200005,-87.78444020199998,census
13,Sidewalk Menu,5142 W 64 TH PL,2018,416.15,5142 W 64 TH PL,41.775193193000064,-87.75041987499998,census
23,Sidewalk Menu,5144 S OAK PARK AVE,2018,5794.08,5144 S OAK PARK AVE,41.7982141,-87.7920455,google
23,Sidewalk Menu,5144 S OAK PARK AVE,2018,5307.81,5144 S OAK PARK AVE,41.7982141,-87.7920455,google
39,Bollard Menu,5145 N KOLMAR,2007,714,5145 N KOLMAR,41.974886,-87.7416057,google
31,Bollard Menu,5145 W SCHUBERT AV,2006,1293,5145 W SCHUBERT AV,41.92959657700004,-87.75558387999996,census
23,Sidewalk Menu,5147 S LAWNDALE AVE,2017,4672.08,5147 S LAWNDALE AVE,41.79955556700003,-87.71597710599997,census
14,Sidewalk Menu,5148 S NATCHEZ AVE,2018,3999.27,5148 S NATCHEZ AVE,41.7982059,-87.7846917,google
31,Floodlight Menu,5148 W FLETCHER ST,2021,950,5148 W FLETCHER ST,41.93781244200005,-87.75541294399994,census
45,Street Light Upgrade Menu,5149 N LOTUS AVE,2016,450,5149 N LOTUS AVE,41.9747811,-87.7636884,google
28,Bollard Menu,5149 W FULTON ST,2010,630,5149 W FULTON ST,41.885657277000064,-87.75373342099994,census
2,Miscellaneous-CDOT,515 S Denvir,2008,17364,515 S Denvir,41.874502052000025,-87.68966751999994,census
34,Bollard Menu,515 W 117 ST,2009,1428,515 W 117 ST,41.68151890200005,-87.63542889399997,census
21,Curb & Gutter Menu,515 W 97 TH ST,2017,8936.57,515 W 97 TH ST,41.7177224,-87.6364907,google
21,Curb & Gutter Menu,515 W 97 TH ST,2018,815.57,515 W 97 TH ST,41.7177224,-87.6364907,google
14,Sidewalk Menu,5151 S NATCHEZ AVE,2018,5499.96,5151 S NATCHEZ AVE,41.7982053,-87.7841686,google
23,Sidewalk Menu,5151 S NORDICA AVE,2017,852.77,5151 S NORDICA AVE,41.7979507,-87.7976032,google
23,Sidewalk Menu,5153 S NEW ENGLAND AVE,2018,5413.14,5153 S NEW ENGLAND AVE,41.7979161,-87.7938745,google
14,Miscellaneous-CDOT,5154 S Narragansett,2009,206,5154 S Narragansett,41.7980693,-87.7822573,google
14,Miscellaneous-CDOT,5154 S Narragansett,2010,192,5154 S Narragansett,41.7980693,-87.7822573,google
14,Miscellaneous-CDOT,5154 S Narragansett,2011,272,5154 S Narragansett,41.7980693,-87.7822573,google
14,Miscellaneous Other,5154 S Narragansett,2012,483,5154 S Narragansett,41.7980693,-87.7822573,google
14,Sidewalk Menu,5154 S PARKSIDE AVE,2019,2296.14,5154 S PARKSIDE AVE,41.79904016100005,-87.76371504499997,census
23,Sidewalk Menu,5154 S RIDGEWAY AVE,2018,6217.56,5154 S RIDGEWAY AVE,41.97390984500004,-87.72207346799996,census
45,Curb & Gutter Menu,5156 N NASHVILLE AVE,2018,7887.69,5156 N NASHVILLE AVE,41.975408,-87.7917401,google
14,Sidewalk Menu,5156 S TROY ST,2020,15348.94,5156 S TROY ST,41.97507802200005,-87.70744651199999,census
14,Sidewalk Menu,5157 S NATCHEZ AVE,2018,2005.53,5157 S NATCHEZ AVE,41.7979835,-87.7841557,google
40,3 POD Cameras - 2902 W. Foster; 5158 N. California; 2931 W. Peterson,5158 N CALIFORNIA AVE,2020,24776,5158 N CALIFORNIA AVE,41.9759601,-87.6992532,google
39,Bollard Menu,5158 N KENNETH AV,2008,714,5158 N KENNETH AV,41.9752794,-87.7396769,google
39,Guardrail Menu,5158 N KENNETH AV,2008,800,5158 N KENNETH AV,41.9752794,-87.7396769,google
40,2 POD Cameras,5158 N LINCOLN AVE,2019,24776,5158 N LINCOLN AVE,41.97494386000005,-87.69227043399997,census
14,Sidewalk Menu,5158 S ALBANY AVE,2019,13331.1,5158 S ALBANY AVE,41.79960119700007,-87.70129489199996,census
14,Sidewalk Menu,5158 S LOCKWOOD AVE,2021,11049.52,5158 S LOCKWOOD AVE,41.79907936200004,-87.75515508999996,census
23,Sidewalk Menu,5158 S NORDICA AVE,2017,531.25,5158 S NORDICA AVE,41.7977555,-87.7981676,google
23,Alley Apron Menu,5158 S NORDICA AVE,2019,15345.21,5158 S NORDICA AVE,41.7977555,-87.7981676,google
14,Sidewalk Menu,5158 S SPAULDING AVE,2022,7432.82,5158 S SPAULDING AVE,41.975533521000045,-87.71112035399995,census
23,Alley Apron Menu,5159 S KOLMAR AVE,2017,18177.38,5159 S KOLMAR AVE,41.7987165,-87.7364986,google
23,Curb & Gutter Menu,5159 S NEW ENGLAND AVE,2019,3464.42,5159 S NEW ENGLAND AVE,41.7978392,-87.793913,google
23,Alley Apron Menu,5159 S NEWCASTLE AVE,2017,12230.29,5159 S NEWCASTLE AVE,41.7978347,-87.7926644,google
14,Sidewalk Menu,5159 S WHIPPLE ST,2019,6135.25,5159 S WHIPPLE ST,41.79962388600006,-87.70005811699997,census
4,Bollard Menu,516 E BOWEN AV,2007,2142,516 E BOWEN AV,41.819408270000054,-87.61267164299994,census
1,Sidewalk Menu,516 N ADA ST,2019,2386.85,516 N ADA ST,41.891638587000045,-87.66080049999994,census
27,Sidewalk Menu,516 N ALBANY AVE,2017,8071.02,516 N ALBANY AVE,41.87416710600007,-87.70349520799994,census
23,Speed Indicator Signs,5160 S ARCHER AVE,2021,11000,5160 S ARCHER AVE,41.80005616300008,-87.73411069199994,census
3,Miscellaneous CDOT Projects,5160 S MICHIGAN AVE,2022,300,5160 S MICHIGAN AVE,41.800226,-87.6230889,google
37,Bollard Menu,5163 W GRAND AV,2008,1428,5163 W GRAND AV,41.91687413500006,-87.75514913999996,census
3,Street Light Upgrade Menu,517 E 46 TH PL,2021,500,517 E 46 TH PL,41.8101237,-87.613059,google
11,Sidewalk Menu,517 W 44 TH ST,2015,5325,517 W 44 TH ST,41.8142624,-87.63917,google
11,Curb & Gutter Menu,517 W 45 TH ST,2018,2987.57,517 W 45 TH ST,41.8124339,-87.6390909,google
11,Curb & Gutter Menu,517 W ROOT ST,2019,15668.62,517 W ROOT ST,41.81901299900005,-87.63889488999996,census
37,Sidewalk Menu,5170 W ST PAUL AVE,2019,911.58,5170 W ST PAUL AVE,41.91226493200003,-87.75499026199998,census
21,Sidewalk Menu,518 W 88 TH ST,2017,6558.13,518 W 88 TH ST,41.73473100600006,-87.61147599499998,census
11,Street Light Upgrade Menu,519 W 44 TH PL,2021,500,519 W 44 TH PL,41.81397540200004,-87.61301486899998,census
6,Sidewalk Menu,52 W 78 TH PL,2022,4129.76,52 W 78 TH PL,41.75183560500005,-87.62648222799999,census
14,Sidewalk Menu,5200 S AUSTIN AVE,2019,11460.21,5200 S AUSTIN AVE,41.797954798000035,-87.77222896799998,census
5,Arterial Street Bump Outs Menu,5200 S HYDE PARK BLVD,2022,67348.44,5200 S HYDE PARK BLVD,41.8008496,-87.5850713,google
14,Sidewalk Menu,5200 S LEAMINGTON AVE,2019,10981.77,5200 S LEAMINGTON AVE,41.7982391,-87.751746,google
14,Sidewalk Menu,5200 S LOCKWOOD AVE,2020,13513.27,5200 S LOCKWOOD AVE,41.7981911,-87.7554105,google
14,Sidewalk Menu,5200 S LUNA AVE,2022,8786.87,5200 S LUNA AVE,41.79810807100006,-87.76124306399998,census
37,Sidewalk Menu,5200 W CRYSTAL ST,2017,108329.04,5200 W CRYSTAL ST,41.90316215200005,-87.75584093499998,census
31,1 POD Camera + LPR on Existing: 5200 W Fullerton,5200 W FULLERTON AVE,2021,35747,5200 W FULLERTON AVE,41.9243963,-87.756882,google
31,Street Resurfacing Menu,5200 W SCHOOL ST,2022,28058.475,5200 W SCHOOL ST,41.9408068,-87.7569325,google
31,Curb & Gutter Menu,5200 W SCHUBERT AVE,2014,3490,5200 W SCHUBERT AVE,41.92959290700003,-87.75639937999995,census
5,Street Bump Outs Menu,5201 S CORNELL AVE,2022,5437.84,5201 S CORNELL AVE,41.801029904000075,-87.586046592999935,census
14,Sidewalk Menu,5201 S MULLIGAN AVE,2022,3737.06,5201 S MULLIGAN AVE,41.7977478,-87.7804989,google
23,Curb & Gutter Menu,5201 S NEVA AVE,2019,3361.685,5201 S NEVA AVE,41.79744634700006,-87.80040853399998,census
23,Curb & Gutter Menu,5201 S NEW ENGLAND AVE,2021,3418.93,5201 S NEW ENGLAND AVE,41.7975724,-87.7938933,google
23,Alley Apron Menu,5201 S RUTHERFORD AVE,2019,20805.61,5201 S RUTHERFORD AVE,41.7976005,-87.7902398,google
13,Street Light Upgrade,5201 W 63 RD ST,2014,400,5201 W 63 RD ST,41.7782471,-87.7520204,google
45,Sidewalk Menu,5201 W ARGYLE ST,2017,15623.18,5201 W ARGYLE ST,41.9713132,-87.7578282,google
37,Sidewalk Menu,5201 W BLOOMINGDALE AVE,2017,110269.07,5201 W BLOOMINGDALE AVE,41.91313642700004,-87.75706637599995,census
